listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
LtbvvoQLJH9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1210-Sq-ft-Multistorey-Apartment-FOR-Rent-Yelahanka-in-Bangalore&id=4d423831343531393737,2026-04-19 11:31:21,13.12173909,77.59683857,,Yelahanka,"Doddaballapura Main Rd, Yelahanka, Marasandra Amanikere, Karnataka","19210|Yalahanka Police Station Bus Stop, 19210|Yelahanka Old Town bus stop, 19201|MVM Plaza, 19201|Ayodhya Complex, 19202|Central College, 19202|Nagarjuna Pre University College, 19206|Spar hypermarket",,,Apartment,Semi-Furnished,7,7,East,1210,Sq-ft,5 to 10 years,"A well maintained and spacious 3 BHK property is available for rent. It features Three bedrooms with Two bathrooms, a modular kitchen, and a comfortable living area. The property also includes a open space or garden and car parking. It is ideal for families, working professionals, or anyone looking for a calm and comfortable living environment.",20000,100000,2000,17,2,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,98,Immediately,2026-04-12T23:45:21.000Z,Today,True
IFFvsF9YH5dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Rent-BTM-Layout-Stage-2-in-Bangalore&id=4d423832313639333439,2026-04-19 11:31:21,12.91179971,77.60742401,,BTM Layout Stage 2,503.,"19201|Shoppers Stop, 19202|TTM Institute of Information Technology, 19202|Annapoorneshwari Public School And College, 19203|Shri Venkateshwara Hospital, 19206|Elegance Mantri Mall, 19206|Fantasy Mall",,,Apartment,Furnished,5,6,North,600,Sq-ft,New Construction,"1 BHK flat is available for rent in BTM Layout Stage 2 immediately. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹23,999. Some premium add-on facilities bundled with the flat are 1 Wardrobe, 1 Bed, 1 TV, Fridge, Sofa, Washing Machine and Gas Connection. The residence includes power back up, reserved parking, security. The apartment is located at 503., BTM Layout Stage 2, Bangalore - Central, Karnataka.",23999,50000,500,40,1,,No,No,No,,False,True,Agent,100,Immediately,2026-04-12T23:45:20.000Z,Today,True
w/Qj6tyDyahzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Arekere-MICO-Layout-2nd-stage-in-Bangalore&id=4d423834313634383535,2026-04-19 11:31:21,12.8878127,77.59240965,,Arekere MICO Layout 2nd stage,99.,"19203|Sakti Smile Craft, 19206|Reliance Smart, 19206|South India Shopping Mall",,,Builder Floor Apartment,Semi-Furnished,2,4,North - East,700,Sq-ft,Less than 5 years,"1 bhk semi furnished flat with kitchen cabinets and wardrobes in each bedrooms. it inlcudes car parking and security. Find this 1 BHK rental flat in Arekere MICO Layout 2nd stage Bangalore. Available at a rental price of ₹20,000, this 1 BHK flat is worth considering. If you rent the flat, you will have access to facilities like 3 Wardrobe. 1 Covered parking space is also available. The flat comes with reserved parking, security. The apartment is located at 99., Arekere MICO Layout 2nd stage, Bangalore - South, Karnataka.",20000,120000,500,29,1,1 Covered,No,No,No,,False,True,Agent,98,Immediately,2026-04-11T23:45:23.000Z,Yesterday,True
U11fJF204etzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Rent-Kaggadasapura-in-Bangalore&id=4d423833323333383135,2026-04-19 11:31:21,12.97732218,77.67503329,,Kaggadasapura,"Bangalore, Karnataka","19210|Malleshpalya New Bus Station Bus Stop, 19201|Day 2 Day Super Market, 19202|I R International School, 19202|Global City International School, 19203|Medray Hospital, 19203|Abhayahasta Hospital., 19206|Star Market",,,Apartment,Semi-Furnished,2,4,North,600,Sq-ft,New Construction,"Prk nest 1bhk east facing with cub board switches fan light geyser. 1 BHK apartment is available on rent in Kaggadasapura Bangalore right away. Available at a rental price of ₹19,500, this 1 BHK flat is worth considering. The residents of the flat have access to additional facilities such as 1 Wardrobe. The flat is on the 2 floor and includes 1 bathrooms, 1 balcony with a carpet area of 450 sqft. 1 Covered parking space is also available. The residence includes power back up, reserved parking, security. The flat can be visited at Kaggadasapura, Bangalore - Central, Karnataka.",19500,60000,500,32,1,1 Covered,No,No,No,,True,True,Agent,94,Immediately,2026-04-11T23:45:22.000Z,Yesterday,True
Jl4o3E93yDZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-752-Sq-ft-Multistorey-Apartment-FOR-Rent-Attibele-in-Bangalore&id=4d423834303631383433,2026-04-19 11:31:21,12.78052495,77.77375337,,Attibele,"Manchanahalli Rd, Krishnasagara, Attibele, Bangalore, Karnataka","19201|Hosur It Park, 19201|Jp It Park, 19202|KLS International School, 19202|St Philomenas High School, 19203|Attibele Health Care, 19203|Kalppa Virusha Hospital, 19206|Virginia Mall, 19206|BSNL Retailer Tejas Stationeries & Gift World",,,Apartment,Semi-Furnished,12,16,North - East,752,Sq-ft,New Construction,"brand new 2bhk semi furnished flat available for rent it has all amenities You can explore this 2 BHK flat on rent in Attibele Bangalore. This 2 BHK flat is available at the reasonable rent amount of ₹15,000. Additional amenities available with the flat are 2 Wardrobe. The flat is located on the 12 floor which includes 2 bathrooms, 1 balcony, and covers a carpet area of 600 sqft. 1 Covered parking facility are also available. This building features 16 floor and provides Kids play area, Kids Splash Pool facilities. The apartment is equipped with power back up, reserved parking, security. The address is Manchanahalli Rd, Krishnasagara, Attibele, Bangalore, Karnataka.",15000,80000,1500,20,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-11T23:45:20.000Z,Yesterday,True
0y4OPf7oEWpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1500-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Fathima-Layout-in-Bangalore&id=4d423833353831393533,2026-04-19 11:31:21,13.04881164,77.62670557,,Fathima Layout,"Fathima layout, Byrappa Layout, Govindpura",,,,Builder Floor Apartment,Semi-Furnished,1,2,West,1500,Sq-ft,10 to 15 years,"Spacious 3BHK Semi furnished House on the 1st floor available for Rent in Fathima Layout, Govindpura, Nagavara Find 3 BHK flat for rent in Fathima Layout Bangalore. Available at a rental price of ₹23,000, this 3 BHK flat is worth considering. Here you can enjoy world class facilities like 1 Wardrobe. Located on the 1 floor, the flat has 3 bathrooms, 2 balcony in covered area of 1500 sqft. There is also facility of 1 Open parking. You can visit the flat at Fathima layout, Byrappa Layout, Govindpura, Fathima Layout, Bangalore - North, Karnataka.",23000,138000,0,15,3,1 Open,No,No,No,,False,True,Agent,91,Immediately,2026-04-12T23:45:19.000Z,Today,True
ukYtm/AAvEJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-999-Sq-ft-Multistorey-Apartment-FOR-Rent-Bagalur-Main-Road-in-Bangalore&id=4d423834303234343537,2026-04-19 11:31:21,13.1215691,77.62140164,,Bagalur Main Road,Bagalur,19202|Vinayaka Public School,,,Apartment,Semi-Furnished,2,21,North,999,Sq-ft,New Construction,"Its a Beautiful 2BHK semi furnished flat for rent and it is biggest in 2BHK You can avail the 2 BHK flat for rent in the well-known location of Bagalur Main Road. The flat is available for rent at a competitive amount of ₹25,000. The apartment is on the 2 floor, has a covered area of 999 sqft with 2 bathrooms and 2 balcony. The flat comes with power back up, reserved parking, security, service/goods lift. The flat can be visited at Bagalur Rd, Near St. Francis School, Gummanahalli, Bangalore, Karnataka.",25000,120000,0,25,2,,No,No,No,"Laundry Service, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,80,Immediately,2026-04-12T23:45:19.000Z,Today,True
vHINZ8lpyulzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1561-Sq-ft-Multistorey-Apartment-FOR-Rent-Huvinayakanahalli-in-Bangalore&id=4d423830383132353435,2026-04-19 11:31:21,13.153563,77.68604,,Huvinayakanahalli,"Huvinayakanahalli Vilage,Jala Hobli, Bangalore,Karnataka 562149",,562149,,Apartment,Semi-Furnished,Ground,21,East,1561,Sq-ft,Less than 5 years,"Find this 3 BHK rental flat in Huvinayakanahalli Bangalore. This 3 BHK flat can be availed at the rental price of ₹25,000. The flat is on the Ground floor and includes 3 bathrooms, 1 balcony with a carpet area of 1092 sqft. There is also facility of 1 Covered parking. The property consists of 21 floor and offers Kids play area conveniences. The flat comes with power back up, reserved parking, security. Visit the flat at Huvinayakanahalli Vilage,Jala Hobli, Bangalore,Karnataka 562149.",25000,5000000,5000,16,3,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-03-21T10:49:35.000Z,"Mar 21, '26",True
XyQmhYT1aANzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-550-Sq-ft-Builder-Floor-Apartment-FOR-Rent-HSR-Layout-in-Bangalore&id=4d423834313536313135,2026-04-19 11:31:21,12.9114311,77.6445763,,HSR Layout,hsr,"19210|HSR Layout Metro Station, 19210|Mangammanapalya Bus Stop, 19201|Star Bazaar, 19201|Global Techonology Park, 19202|Chinmaya Vidya Mandira High School, 19202|Oxford College Of Science, 19203|Ayu Health Hospitals, 19203|Shri Tirumala Hospital, 19206|Main Market Bosappa Layout Hsr Layout, 19206|Reliance Digital",,,Builder Floor Apartment,Semi-Furnished,2,5,,550,Sq-ft,Less than 5 years,"BHK 1BHKRent 23KDeposit 4 month rent Family Bachelor both Furnishing semi furnishedFloor 2nd floor Sqft 550Amenities Stand AloneAvailable From May 1st Location HSR LayoutP.id.0605 If you are searching a 1 BHK apartment for rent in HSR Layout, check out this amazing rental flat. This 1 BHK flat can be availed at the rental price of ₹23,000. Some added-on facilities available with the flat are 2 Wardrobe. 1 Open parking space is also available. This flat is fitted with reserved parking. Visit the flat at hsr, HSR Layout, Bangalore - South, Karnataka.",23000,92000,0,42,1,1 Open,No,No,No,,False,True,Agent,91,Select Date,2026-04-11T23:45:20.000Z,Yesterday,True
IYD0+MU17xxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1466-Sq-ft-Multistorey-Apartment-FOR-Rent-Devanahalli-in-Bangalore&id=4d423832373737323031,2026-04-19 11:31:21,13.24032816,77.71506051,,Devanahalli,Devanahalli near to airport,"19210|Devanahalli Old Bus Stand, 19210|Devanahalli - Railway Station, 19201|Drogher's Hub Supermarket, 19201|Kiadb It Park, 19202|Sri Krishna College Of Education, 19202|Chanakya University, 19203|Akash Super Speciality Hospital, 19203|Akash Hospital, 19209|Kempegowda International Airport Bengaluru",562110,,Apartment,Semi-Furnished,2,10,East,1466,Sq-ft,New Construction,"good ventilation 3 BHK flat is available for rent in Devanahalli immediately. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹25,000. Located on the 2 floor, the flat comprises 2 bathrooms, 2 balcony, and has a carpet area of 1200 sqft. The residence includes power back up, reserved parking, security, air conditioned, intercom facility, ro water system. You can visit the flat at NH 207, Taluk, Opp. KRN Complex, Kasaba Hobli, Devanahally, Bengaluru, Karnataka - 562110.",25000,150000,6000,17,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,75,Immediately,2026-04-11T23:45:20.000Z,Yesterday,True
Pgi9t+yLXkpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1210-Sq-ft-Multistorey-Apartment-FOR-Rent-Devanahalli-in-Bangalore&id=4d423833353735313437,2026-04-19 11:31:21,13.24032816,77.71506051,,Devanahalli,"Devanahalli,Bangalore","19210|Devanahalli Bus Stop, 19210|Devanahalli - Railway Station, 19201|Kiadb It Park, 19201|Drogher's Hub Supermarket, 19202|Gangamma Circle Nalanda College, 19202|Nagarjuna College of Engineering Technology, 19203|Akash Super Speciality Hospital, 19203|Akash Hospital, 19209|Kempegowda International Airport Bengaluru",,,Apartment,Semi-Furnished,7,7,North - West,1210,Sq-ft,Less than 5 years,"Find this 2 BHK rental flat in Devanahalli Bangalore. The rent of the 2 BHK flat is ₹25,000. The flat is located on the 7 floor which includes 2 bathrooms, 1 balcony, and covers a carpet area of 775 sqft. 1 Covered parking space is also available. The property features power back up, reserved parking, security. Visit the flat at Devanahalli,Bangalore, Devanahalli, Bangalore - Bangalore Rural, Karnataka.",25000,150000,6000,21,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-12T23:45:20.000Z,Today,True
HU98BNbQrHpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Rent-Doddanekundi-in-Bangalore&id=4d423739323935393239,2026-04-19 11:31:21,12.97434533,77.6954518,,Doddanekundi,Ashirwad 570,"19201|Prestige Group Tech Park, 19202|Indian Public School, 19202|Bangalore Management Academy, 19203|Sarv Hospital.",,,Apartment,Semi-Furnished,3,5,North - East,750,Sq-ft,5 to 10 years,"1BHK Flat for rent in Ashirwad 570 Apt Semi furnished like All the Rooms have Wardrobes, Modular kitchen, Geysers, Electrical and bathrooms fittings etc. Amenities like 24hrs Water and Power backup, Lifts, Parking, 24hrs CC TV and Security, etc. Close to All Major Super markets, Shopping Malls, Hospital, International Schools and IT companys, etc.",20000,80000,3000,27,1,1 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-12T23:45:19.000Z,Today,True
OP54nn78/0lzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Indira-nagar-Stage-2-in-Bangalore&id=4d423832363133343139,2026-04-19 11:31:21,12.979466,77.634801,,Indira nagar Stage 2,118 18th main,"19201|Urban Vault, 19202|Sree Cauvery School, 19202|Silicon City Public School And Pristine Public School, 19203|Chinmaya Mission Hospital, 19203|Motherhood Hospital, 19206|Fab India",,,Apartment,Semi-Furnished,2,4,East,650,Sq-ft,Less than 5 years,"1 BHK apartment is available on rent in Indira nagar Stage 2 Bangalore right away. The apartment is available at an affordable rental price of ₹23,000. Here you can enjoy world class facilities like 2 Wardrobe. The flat is on the 2 floor and includes 1 bathrooms, 1 balcony with a carpet area of 601 sqft. Visit the flat at 118 18th main, Indira nagar Stage 2, Bangalore - Central, Karnataka.",23000,75000,1000,35,1,,No,No,No,,True,True,Agent,95,Immediately,2026-04-12T23:45:19.000Z,Today,True
NzodAWIMEepzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Rent-HSR-Layout-Sector-7-in-Bangalore&id=4d423833323430313039,2026-04-19 11:31:21,12.908989,77.635074,,Sector 7 HSR Layout,hsr layout,"19201|BHAGYALAKSHMI SUPER MARKET, 19203|Maruti Hospital, 19206|Inquisite Glamour",,,Apartment,Semi-Furnished,2,4,East,1000,Sq-ft,Less than 5 years,"900sqft, 2bhk flat for 22k, deposit 1 lakh, with power backup, security, two wheeler parking in forth floor, located in prime location of hsr layout, with good neighbourhood and landmark. Check out this newly constructed 2 BHK flat on rent in the prime location of HSR Layout Sector 7 Bangalore. The Rent amount of this 2 BHK apartment is set at an attractive price of ₹22,000. The residence includes power back up, security. You can visit the flat at hsr layout, HSR Layout Sector 7, Bangalore - South, Karnataka.",22000,100000,0,22,2,,No,No,No,,False,True,Agent,95,Immediately,2026-04-12T23:45:19.000Z,Today,True
mYSQHF3s/chzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Rent-HSR-Layout-in-Bangalore&id=4d423737383939383739,2026-04-19 11:31:21,12.9114311,77.6445763,,HSR Layout,"Bangalore, Karnataka","19210|HSR Layout Metro Station|5 minutes, 19210|Mangammanapalya Bus Stop, 19201|Global Techonology Park, 19201|Star Bazaar, 19202|Cambridge School, 19202|Cambridge Public School, 19203|Ayu Health Hospitals, 19203|Shri Tirumala Hospital, 19206|Inquisite Glamour, 19206|Reliance Digital",,,Apartment,Semi-Furnished,2,5,North,450,Sq-ft,Less than 5 years,"Good property Grab the chance to own this affordable 1 BHK flat for rent in the HSR Layout area. The 1 BHK apartment is available at a reasonable rent of ₹21,000. This unit features power back up, security.",21000,60000,1000,47,1,,No,No,No,,True,True,Agent,78,Immediately,2026-04-11T23:45:23.000Z,Yesterday,True
