listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
FGwCiO7KDEhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Rent-Andheri-East-in-Mumbai&id=4d423834323434363937,2026-04-19 13:37:40,19.1154908,72.8726952,,Andheri East,marol military road,"19210|Gundavali Metro Station|5 minutes, 19210|Chakala (Jb Nagar) Metro Station|5 minutes, 19201|Solitaire Corporate Park, 19201|Technopolis Knowledge Park, 19202|Bombay Cambridge International School, 19202|The Little Flower Education Group, 19203|Holy Spirit Hospital, 19203|Carewell Nursing Home, 19206|Akruti One World Mall, 19206|Metro Mart NX",,,Apartment,Semi-Furnished,10,20,North - West,450,Sq-ft,New Construction,"1bhk unfurnished untouched apartment for rent in gated society with all amenities 1 BHK flat is available for rent in Andheri East immediately. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹58,000. There is also facility of 1 Covered parking. The property features power back up, reserved parking, security, service/goods lift. The apartment is located at Andheri East, Mumbai..",58000,150000,0,129,2,1 Covered,No,No,No,"Banquet Hall, Bar/Lounge, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,100,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
Np0aoXTXEpxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-MIG-Colony-Adarsh-Nagar-in-Mumbai&id=4d423833383734393233,2026-04-19 13:37:40,19.01554072,72.82060215,,MIG Colony Adarsh Nagar,"Worli, Century Bazar",,,,Apartment,Furnished,2,3,East,650,Sq-ft,10 to 15 years,"Adarsh Nagar, Worli is one of the finest neighbourhoods in the area. It is located in the midst of the Worli, a peninsula of Mumbai. It is known for the upscale and upbeat lifestyle of South Mumbai, Adarsh Nagar is a place to be. Surrounded by several affluent residential projects, this area is a hotspot for fine living. This beautiful locality is just a few km away from the Siddhivinayak Temple.",65000,210000,0,100,1,1 Open,Yes,No,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-04-18T23:45:32.000Z,Today,True
qDLZihgPnvpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Rent-Chandivali-in-Mumbai&id=4d423833333939333835,2026-04-19 13:37:40,19.1104892624542,72.899191014387,,Chandivali,"Chandivali Farm Rd, Chandivali,  Mumbai, Maharashtra","19210|Borivali (West) Metro Station|15 minutes, 19210|Oshiwara Police Station Bus Stop, 19201|Omega Business Park, 19201|Aeromall, 19202|R.J Degree Collage, 19202|Abhay International School, 19203|Pranjali Hospital, 19203|Nirali, 19206|DMart",,,Apartment,Semi-Furnished,7,14,East,700,Sq-ft,Less than 5 years,Property has attached 2 bathrooms with 1 room set in 430sq.Ft. Super builtUp area. Flat is constructed on 560 sq.Ft. You get an additional space of others. 1 covered parking available. Placed on 7th of 14 floor in 0to1 year old tower. This property is Semifurnished.,56000,150000,0,80,2,1 Covered,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-18T23:45:32.000Z,Today,True
YHp7dMwuHPFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Rent-Colaba-in-Mumbai&id=4d423738303930303031,2026-04-19 13:37:40,18.9037004,72.8131432,,Colaba,"Mumbai, Maharashtra","19210|Colaba Bus Stop, 19201|HSC Bank, 19201|Sumitra Market, 19202|Kendriya Vidyalaya No.2, 19202|St Joseph School Colaba, 19203|Apollo Hospital, 19203|North Corte Nursing Home, 19206|Regimental Shops, 19206|The Arcade Shopping Centre",,,Apartment,Semi-Furnished,4,7,,450,Sq-ft,15 to 20 years,"1 BHK flat is available for rent in Colaba immediately. The multistorey apartment is available at rent of ₹65,000. Get access to smart facilities such as 1 Wardrobe, 1 Bed, Fridge, Dining Table and Gas Connection simply by choosing this flat for rent. This home provides security. The full address of the apartment is Colaba, Mumbai - South Mumbai, Maharashtra.",65000,195000,,144,1,,No,No,No,,False,True,Agent,85,Immediately,2026-04-18T23:45:31.000Z,Today,True
41kkCtQmKGFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Rent-Sai-Nagar-in-Mumbai&id=4d423739313535333135,2026-04-19 13:37:40,19.1383282944161,72.8084454624003,,Sai Nagar Versova,"Yagna Nagar, Versova, Andheri West, Mumbai, Maharashtra",,,,Apartment,Furnished,2,7,East,750,Sq-ft,5 to 10 years,"1bhk well furnished flat with bathtub. If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Sai Nagar. The multistorey apartment is available at rent of ₹60,000. Some attractive additional facilities available with the flat are 1 Wardrobe, 1 Bed, 1 TV, Fridge, Microwave, 1 AC, Sofa, Washing Machine and Dining Table. The address is Yagna Nagar, Versova, Andheri West, Mumbai, Maharashtra .",60000,165000,0,80,1,,No,No,No,,False,True,Agent,82,Immediately,2026-04-17T23:45:22.000Z,Yesterday,True
JJ2RRs42CJpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Rent-Byculla-in-Mumbai&id=4d423833383337323433,2026-04-19 13:37:40,18.9763051806034,72.8384452613639,,Byculla,"Mumbai, Maharashtra","19210|Byculla Station (E) Bus Stop, 19210|Byculla Station (W) Bus Stop, 19201|Veer Mata Jijabai Bhosale Udyan And Zoo, 19201|World Trade Centre, 19202|AnjumanIIslam MHSaboo Siddik College of Engineering, 19202|Patanwala Night High School, 19203|Masina Hospital Trust, 19203|Balaji Hospital",,,Apartment,Semi-Furnished,9,27,,750,Sq-ft,New Construction,"You can explore this 1 BHK flat on rent in Byculla Mumbai. Available at a rental price of ₹70,000, this 1 BHK flat is worth considering. Visit the apartment at Byculla, Mumbai - South Mumbai, Maharashtra.",70000,,,93,2,,No,No,No,,True,True,Agent,51,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
2hFeHMibI7BzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Mumbai&id=4d423833373432373135,2026-04-19 13:37:40,,,,Ramesh Sharma Property Consultant.,shivaji park Dadar West,,,,Apartment,Unfurnished,3,7,East,650,Sq-ft,5 to 10 years,"Available 1bhk flat on rent close to shivaji park Ashraya hotel . Flat is unfurnished with No parking . ideal for family ,bachelors ,sprinters. owner wants to give for one year only. flat is very close to Aqua line , sena bhawan ,shivaji park .if interested please call for viewing.",58000,150000,0,89,2,,No,No,No,"Air Conditioned, Intercom Facility, Internet/Wi-Fi Connectivity, RO Water System",True,True,Agent,100,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
7HjglgJRe8hzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-530-Sq-ft-Multistorey-Apartment-FOR-Rent-Chandivali-in-Mumbai&id=4d423834303039383733,2026-04-19 13:37:40,19.1104892624542,72.899191014387,,Chandivali,crescent silver wood chandiwali,"19210|Borivali (West) Metro Station|15 minutes, 19210|Oshiwara Police Station Bus Stop, 19201|Omega Business Park, 19201|Aeromall, 19202|R.J Degree Collage, 19202|Abhay International School, 19203|Pranjali Hospital, 19203|Nirali, 19206|DMart",,,Apartment,Semi-Furnished,,,East,530,Sq-ft,New Construction,"Wellplanned 1 BHK apartment 431 sq.ft carpetSemifurnished withModular kitchenWardrobeBasic fittings fixturesBright and airy home with good ventilationIdeal for working professionals or couples Check out this newly constructed 1 BHK flat on rent in the prime location of Chandivali Mumbai. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹60,000. 1 Covered parking facility are also available. Find this apartment at Chandivali Farm Rd, Chandivali, Mumbai, Maharashtra.",60000,2000003,1,113,2,1 Covered,No,No,No,,False,True,Agent,93,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
7cQ5GpPYzHpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Rent-Lokhandwala-Complex-in-Mumbai&id=4d423831333437333937,2026-04-19 13:37:40,19.14413,72.8241,,Lokhandwala Complex Andheri West,"indralok apt, Mumbai, Maharashtra, India.","19201|NEW SWEET HOME SUPER MARKET, 19202|Kids N Krayon, 19202|Ashok Academy, 19203|Kulkarni Hospital",,,Apartment,Unfurnished,4,12,East,700,Sq-ft,Above 20 years,"it is nice and big flat modular kitchen is made very good sun light and cross ventilation clean flat newly painted done 1 BHK flat is available for rent in Lokhandwala Complex immediately. This 1 BHK flat is available at the reasonable rent amount of ₹70,000. There is also facility of 1 Covered parking. The property features reserved parking, security. The flat can be visited at indralok apt, Mumbai, Maharashtra, India., Lokhandwala Complex, Mumbai - Western Mumbai, Maharashtra.",70000,200000,1,100,1,1 Covered,Yes,No,Yes,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-04-18T23:45:33.000Z,Today,True
Iv0KLYJgM5RzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-510-Sq-ft-Multistorey-Apartment-FOR-Rent-Wadala-East-in-Mumbai&id=4d423834313632383633,2026-04-19 13:37:40,19.0135321429189,72.8602998056272,,Wadala East,"Wadala East,Mumbai","19210|Wadala Bridge Monorail Station, 19202| Institute Of Chemical Technology (Ict)",,,Apartment,Semi-Furnished,13,36,East,510,Sq-ft,Less than 5 years,"You can explore this 1 BHK flat on rent in Wadala East Mumbai. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹60,000. Here you can enjoy world class facilities like 1 Wardrobe, 1 Bed, 1 TV, Fridge, Microwave, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection. This flat is fitted with power back up, reserved parking, security. The full address of the apartment is Barkat Ali Naka, Salt Pan Road, Wadala (E), Mumbai, Maharashtra.",60000,200000,10000,118,2,,No,No,No,,False,True,Agent,100,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
kl26051jlYhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-520-Sq-ft-Multistorey-Apartment-FOR-Rent-Golibar-in-Mumbai&id=4d423834313534313833,2026-04-19 13:37:40,19.0763006119481,72.8439226883372,,Golibar,"Road No. 11, Golibar, Santacruz East, Mumbai, Maharashtra 400055","19203|Sanjeevani Hospital, 19203|R. K. Hospital",400055,,Apartment,Semi-Furnished,15,15,East,520,Sq-ft,1980,Well maintained 1BHK on rent in Golibar. The building is well maintained and the flat is neatly done up. The flat has minimal furniture so that you can put the furniture of your choice. The building is located at a distance of 5mins from Santacruz station,65000,165000,0,125,2,,No,No,No,,False,True,Agent,98,Select Date,2026-04-17T23:45:21.000Z,Yesterday,True
jvLQxdbQ5ypzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-379-Sq-ft-Multistorey-Apartment-FOR-Rent-Powai-in-Mumbai&id=4d423834323939373731,2026-04-19 13:37:40,19.1196773,72.9050809,,Powai,"Powai,Mumbai","19210|Jama Masjid Bus Stop, 19210|Hiranandani Powai Bus Station Bus Stop, 19201|Vinaya salvi, 19201|Nilkanth Super Market, 19202|Gopal Sharma Memorial School, 19202|Hiranandani Foundation School, 19203|Dr L H Hiranandani Hospital, 19203|Dr. L H. Hiranandani Hospital, 19206|D Mall, 19206|Haiko Mall",,,Apartment,Semi-Furnished,10,23,North - East,379,Sq-ft,2016,"premium 1 bhk apartments with all white goods in kitchen and AC installed itrs also has amenities and gym 1 BHK apartment is available on rent in Powai Mumbai right away. The apartment is available at an affordable rental price of ₹65,000. If you rent the flat, you will have access to facilities like 1 Wardrobe, Fridge, Microwave, 2 AC, Washing Machine and Gas Connection. 1 Covered parking facility are also available. This property offers power back up, reserved parking, security. You can visit the flat at Powai, Mumbai..",65000,200000,1,172,2,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,74,Immediately,2026-04-18T09:46:33.000Z,Yesterday,True
D2t8m9KslXRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Rent-Malad-West-in-Mumbai&id=4d423834313939353337,2026-04-19 13:37:40,19.1940346300819,72.8257561606587,,Malad West,link Road Goregaon west,"19210|Malad West Metro Station|5 minutes, 19210|Malad Railway Station, 19201|Utsav Shopping Centre, 19201|Kalpataru Plaza, 19202| Sies College, 19202|Dr. Sarvepalli Radhakrishnan International School, 19203|Sun Hospital, 19203|Surana Hospital & Research Centre, 19206|Nataraj Market, 19206|Croma",,,Apartment,Semi-Furnished,5,14,East,900,Sq-ft,Less than 5 years,"special about this property is close to Malad metro station Find this 1 BHK rental flat in Malad West Mumbai. This 1 BHK flat can be availed at the rental price of ₹63,000. There is also facility of 1 Covered parking. This home provides power back up, reserved parking, security. Visit the apartment at 3rd Cross Road, Liberty Garden, Malad West, Mumbai, Maharashtra, India..",63000,200000,0,70,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
lOP+WBvTH/xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Rent-Hiranandani-Gardens-in-Mumbai&id=4d423833393535363931,2026-04-19 13:37:40,19.1177459703185,72.9111144020492,,Green Home Property,"Powai,Mumbai","19201|Bureau of Standard, 19201|MTNL, 19202|Hiranandai Primary School, 19202|Poodar International, 19203|Dr. L H. Hiranandani Hospital, 19203|Powai Hospital",,,Apartment,Semi-Furnished,20,24,North - East,600,Sq-ft,2015,"Lake facing 1 Bhk Semi Furnished flat For rent At Regent Hill Building Hiranandani Garden Powai, Near Hiraandani Dmart. You can explore this 1 BHK flat on rent in Hiranandani Gardens Mumbai. The apartment is available at an affordable rental price of ₹62,000. The residents of the flat have access to additional facilities such as Fridge, Microwave, 2 AC, Washing Machine and Gas Connection. The property includes 1 Covered parking. The residence includes power back up, reserved parking, security. This flat is located at Powai, Mumbai..",62000,180000,0,103,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,98,Immediately,2026-04-18T23:45:34.000Z,Today,True
