listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
kDK5FDuxx4xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-63-in-Chandigarh&id=4d423539343233313133,2026-04-19 13:51:15,30.6921903,76.7274147,,Sector 63,Chandigarh,,,,Apartment,Semi-Furnished,2,3,East,600,Sq-ft,,"One room with kitchen bathroom for working Female Find 1 BHK flat for rent in Sector 63 Chandigarh. The multistorey apartment is available at rent of ₹5,000. Located on the 2 floor, the flat has 1 bathrooms, 1 balcony in carpet area of 550 sqft. Visit the flat at Chandigarh, Sector 63, Chandigarh, Chandigarh. Do not pay any brokerage fee for this 1 BHK rental flat since the property ad is posted by the flat owner.",5000,,,8,1,,No,No,No,,False,False,Owner,37,Immediately,2026-04-04T21:30:37.000Z,"Apr 05, '26",True
XNHfAeEqS2hzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-300-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Naya-Gaon-in-Chandigarh&id=4d423832393234373035,2026-04-19 13:51:15,30.7748825,76.7942403,,Naya Gaon,"Chandigarh, Chandigarh","19202|Himalayan Public Smart School, 19202|Century Public School",,,Builder Floor Apartment,Semi-Furnished,2,4,,300,Sq-ft,,"A beautiful 1 BHK flat is available for rent in Naya Gaon. The apartment is available at an affordable rental price of ₹10,000. The address is Naya Gaon, Chandigarh, Chandigarh. You can find the 1 BHK flat without any brokerage.",10000,,,33,1,,No,No,No,,False,False,Owner,0,Immediately,2026-02-26T02:26:45.000Z,"Feb 26, '26",True
sUjFaD4ozFFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-22-in-Chandigarh&id=4d423833373231323333,2026-04-19 13:51:15,30.732999,76.7711626,,Sector-22,"Chandigarh, Chandigarh","19202|Shishu Niketan Model Senior Secondary School, 19203|Civil Hospital, 19206|Shastri Market",,,Builder Floor Apartment,Furnished,2,3,,1000,Sq-ft,,"A beautiful 1 BHK flat is available for rent in Sector 22. The 1 BHK apartment is available at a reasonable rent of ₹14,000. This flat is located at Sector 22, Chandigarh, Chandigarh. There are no brokerage fees on this 1 BHK multistorey apartment.",14000,,,14,2,,No,No,No,,False,False,Owner,26,Immediately,2026-03-10T12:03:01.000Z,"Mar 10, '26",True
V8XiZt2Y/O5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-160-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-23-in-Chandigarh&id=4d423834303130313039,2026-04-19 13:51:15,30.7396066,76.766835,,Sector 23,"Chandigarh, Chandigarh",,,,Builder Floor Apartment,Furnished,2,3,,160,Sq-ft,,"Grab the chance to own this affordable 1 BHK flat for rent in the Sector 23 area. The flat is available for rent at a competitive amount of ₹5,000. The apartment is located at Sector 23, Chandigarh, Chandigarh. You can find the 1 BHK flat without any brokerage.",5000,,,31,1,,No,No,No,,False,False,Owner,28,Immediately,2026-03-31T11:16:15.000Z,"Mar 31, '26",True
oKzyaszKQcNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-40-in-Chandigarh&id=4d423439313034393433,2026-04-19 13:51:15,30.7363236,76.7350951,,Sector 40,sector 40,,,,Apartment,Furnished,1,3,,950,Sq-ft,New Construction,"You can avail the 1 BHK flat for rent in the well-known location of Sector 40. Available at a rental price of ₹8,000, this 1 BHK flat is worth considering. The flat is on the 1 floor and includes 1 bathrooms, 2 balcony with a carpet area of 800 sqft. The full address of the apartment is sector 40, Sector 40, Chandigarh, Chandigarh. There are no brokerage fees on this 1 BHK multistorey apartment.",8000,0,0,8,1,,No,No,No,,False,False,Owner,38,Immediately,2026-03-29T22:30:31.000Z,"Mar 30, '26",True
Gm3TJRYwZb9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-10-Sq-ft-Builder-Floor-Apartment-FOR-Rent-in-Chandigarh&id=4d423834303536363333,2026-04-19 13:51:15,,,,Harsimran singh,"Chandigarh, Chandigarh",,,,Builder Floor Apartment,Furnished,2,2,,10,Sq-ft,,"You can avail the 1 BHK flat for rent in the well-known location of pg. Available at a rental price of ₹6,500, this 1 BHK flat is worth considering. This is a no-brokerage flat, as the owner is offering this 1 BHK flat on rent.",6500,,,650,1,,No,No,No,,False,False,Owner,24,Immediately,2026-04-03T09:25:11.000Z,"Apr 03, '26",True
DfIyRrDO54lzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-350-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-48-in-Chandigarh&id=4d423436363236323335,2026-04-19 13:51:15,30.6879114,76.7581794,,Sector 48,"Sector-48, Chandigarh",19202|Banyan Tree School,,,Apartment,Furnished,Ground,1,,350,Sq-ft,5 to 10 years,"Grab the chance to own this affordable 1 BHK flat for rent in the Sector 48 area. The apartment is available at an affordable rental price of ₹11,500. The flat is located on the Ground floor which includes 1 bathrooms, 1 balcony, and covers a carpet area of 350 sqft. Visit the flat at Sector-48, Chandigarh, Sector 48, Chandigarh, Chandigarh. This 1 BHK flat is directly posted by the owner, so you don't need to pay any brokerage on this property.",11500,6000,0,33,1,,No,No,No,,False,False,Owner,38,Immediately,2026-04-05T09:43:40.000Z,"Apr 05, '26",True
Ut8kp0O2Or1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-300-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-52-in-Chandigarh&id=4d423638323331353937,2026-04-19 13:51:15,30.7124873,76.736538,,Sector 52,3020 sector 52 LIG flats chandigarh,19206|The Three Button Mall,,,Apartment,Furnished,2,3,East,300,Sq-ft,,"You can explore this 1 BHK flat on rent in Sector 52 Chandigarh. The apartment is on the 2 floor, has a covered area of 300 sqft with 1 bathrooms and 1 balcony. You will also find 3 Open parking facility. Visit the apartment at Sector 49, Chandigarh.. There are no brokerage fees on this 1 BHK multistorey apartment.",15500,,,52,1,3 Open,No,No,No,,False,False,Owner,58,Immediately,2026-03-12T07:43:34.000Z,"Mar 12, '26",True
24Dvp67Y+JZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-8-in-Chandigarh&id=4d423530383330383238,2026-04-19 13:51:15,30.7416185,76.8000091,,Sector 8,"Chandigarh, Chandigarh","19202|New Pragati Sen Sec School, 19202|C L Aggarwal D.A.V Model School",,,Apartment,Furnished,1,2,,500,Sq-ft,Less than 5 years,"If you are searching a 1 BHK apartment for rent in Sector 8, check out this amazing rental flat. Some premium add-on facilities bundled with the flat are 2 Wardrobe, 2 Bed, 1 TV, Fridge, 1 AC and Gas Connection. The flat is on the 1 floor and includes 1 bathrooms, 1 balcony with a carpet area of 350 sqft. You can visit the flat at Sector 8, Chandigarh, Chandigarh. The owner has posted this 1 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",15000,19000,600,30,1,,No,No,No,,False,False,Owner,56,Immediately,2026-02-14T22:30:45.000Z,"Feb 15, '26",True
53TkkOi03yJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Chandigarh&id=4d423736313539343335,2026-04-19 13:51:15,30.656788,76.82119203,,Madaan Property Consultant,"Chandigarh, Chandigarh",,,,Apartment,Unfurnished,11,13,North - East,750,Sq-ft,New Construction,"1bhk fully furnished flat for rent lotus green Avenue bed sofa set led friedge dinning table curtain washing machine chiemny fans tubes lights Power back up swimming pool club house gym 1 BHK flat is available for rent in Zirakpur immediately. The rent of the 1 BHK flat is ₹23,000. The flat is located on the 11 floor which includes 2 bathrooms, 1 balcony, and covers a carpet area of 720 sqft. There is also facility of 1 Covered, 2 Open parking. This unit is designed with power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. The flat can be visited at Zirakpur, Chandigarh, Chandigarh.",23000,23000,0,31,2,"1 Covered, 2 Open",No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,98,Immediately,2026-03-13T17:07:34.000Z,"Mar 13, '26",True
FOsO3RIei+5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-780-Sq-ft-Builder-Floor-Apartment-FOR-Rent-in-Chandigarh&id=4d423739303136353539,2026-04-19 13:51:15,,,,Dogra Properties,kanal House,,,,Builder Floor Apartment,Furnished,1,2,North - East,780,Sq-ft,Less than 5 years,"Studio Apartment one bedroom attached bathroom kitchen fully furnished preference single executive 1 BHK flat is available for rent in studio Apartment immediately. The multistorey apartment is available at rent of ₹17,000. Located on the 1 floor, the flat comprises 1 bathrooms, 2 balcony, and has a carpet area of 680 sqft. The flat comes with power back up, reserved parking, security, air conditioned, ro water system.",17000,17000,0,22,1,,No,No,No,"Air Conditioned, RO Water System",True,True,Agent,78,Immediately,2026-04-15T02:12:47.000Z,"Apr 15, '26",True
LEePLAMJzqdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Rent-Zirakpur-in-Chandigarh&id=4d423534383239373531,2026-04-19 13:51:15,30.656788,76.82119203,,Zirakpur,Vip road zirakpur.,"19201|Mk Technology Park, 19202|Atticus International School, 19202|St. Xaviers International School, 19206|Chandigarh Citi Centre, 19206|Tricity Square",,,Apartment,Unfurnished,1,5,North - East,550,Sq-ft,Less than 5 years,"NK Savitry Greens 1 in Zirakpur, Chandigarh by N K Sharma Group Of Companies Builders is a residential project.::::The project offers Apartment with perfect combination of contemporary architecture and features to provide comfortable living.",15000,14500,1000,27,1,1 Open,Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,95,Immediately,2026-02-28T09:19:34.000Z,"Feb 28, '26",True
zYCnGeVUgrJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-44-in-Chandigarh&id=4d423439313639323339,2026-04-19 13:51:15,30.7127179,76.7524087,,Sector-44,"Chandigarh, Chandigarh",,,,Builder Floor Apartment,Furnished,1,1,North - East,750,Sq-ft,Less than 5 years,"ultra modern 1 bhk in sector 44 Find 1 BHK flat for rent in Sector 44 Chandigarh. The rent of the 1 BHK flat is ₹14,000. Located on the 1 floor, the flat has 1 bathrooms, 2 balcony in carpet area of 650 sqft. The flat comes with air conditioned. This flat is located at Sector 44, Chandigarh, Chandigarh.",14000,14000,100,19,1,,No,No,No,Air Conditioned,True,True,Agent,66,Immediately,2026-04-11T09:06:28.000Z,"Apr 11, '26",True
9EOCDYDNDbhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1200-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-21-in-Chandigarh&id=4d423535393038303731,2026-04-19 13:51:15,30.7263907,76.77549,,Sector 21,Chandigarh,19202|Manav Mangal High School,,,Builder Floor Apartment,Furnished,1,2,North - East,,,2016,"Newly renovated house in ideal location with park facing You can explore this 1 BHK flat on rent in Sector 21 Chandigarh. The apartment is available at an affordable rental price of ₹11,000. Located on the 1 floor, the flat has 1 bathrooms, 1 balcony in carpet area of 1200 sqft. The property features air conditioned. Visit the apartment at Chandigarh, Sector 21, Chandigarh, Chandigarh.",11000,11000,,,1,,No,No,No,Air Conditioned,True,True,Agent,61,Immediately,2026-03-19T05:34:45.000Z,"Mar 19, '26",True
mOf1nwNAWsVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-37-in-Chandigarh&id=4d423832303232323133,2026-04-19 13:51:15,30.7378169,76.7495233,,Sector-37,"Chandigarh, Chandigarh",,,,Builder Floor Apartment,Unfurnished,2,3,East,900,Sq-ft,15 to 20 years,"1 bedroom drawing dining kitchen washroom Find this 1 BHK rental flat in Sector 37 Chandigarh. Available at a rental price of ₹18,037, this 1 BHK flat is worth considering. The apartment is on the 2 floor, has a carpet area of 450 sqft with 1 bathrooms and 2 balcony. The residence includes air conditioned. Visit the flat at Sector 37, Chandigarh, Chandigarh.",18037,18000,,20,1,,No,No,No,Air Conditioned,True,True,Agent,53,Immediately,2026-04-04T08:19:07.000Z,"Apr 04, '26",True
1TWWHGVyFOJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-680-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-37-in-Chandigarh&id=4d423739303136303835,2026-04-19 13:51:15,30.7378169,76.7495233,,Sector-37,Studio Apartment,,,,Builder Floor Apartment,Furnished,1,2,North - East,680,Sq-ft,5 to 10 years,"Studio Apartment One bedroom attached bathroom kitchen fully furnished preference Single executive only Grab the chance to own this affordable 1 BHK flat for rent in the Sector 37 area. Available at a rental price of ₹17,000, this 1 BHK flat is worth considering. The flat is on the 1 floor and includes 1 bathrooms, 2 balcony with a carpet area of 580 sqft. This unit features power back up, reserved parking, security, air conditioned, ro water system. The flat can be visited at Studio Apartment, Sector 37, Chandigarh, Chandigarh.",17000,17000,0,25,1,,No,No,No,"Air Conditioned, RO Water System",True,True,Agent,78,Immediately,2026-04-16T15:10:53.000Z,"Apr 16, '26",True
tH+KBg8bhAhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-40-in-Chandigarh&id=4d423533313937343439,2026-04-19 13:51:15,30.7363236,76.7350951,,Sector 40,Sector 22,,,,Builder Floor Apartment,Furnished,1,2,North - East,600,Sq-ft,New Construction,"its 1 bhk on first floor fully furnished If you are searching a 1 BHK apartment for rent in Sector 40, check out this amazing rental flat. This 1 BHK flat can be availed at the rental price of ₹15,000. The apartment is on the 1 floor, has a carpet area of 550 sqft with 1 bathrooms and 1 balcony. This property offers security, air conditioned, ro water system. Find this apartment at Sector 22, Sector 40, Chandigarh, Chandigarh.",15000,15000,200,25,1,,No,No,Yes,"Air Conditioned, RO Water System",True,True,Agent,68,Immediately,2026-04-11T09:05:17.000Z,"Apr 11, '26",True
SZ8dW1iuE+BzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1300-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-35-in-Chandigarh&id=4d423535393038303435,2026-04-19 13:51:15,30.7261629,76.7596221,,Sector-35,Chandigarh,"19202|St Peters Senior Secondary School, 19202|Sri Guru Gobind Singh Senior Secondary School, 19206|Piccadily Square Mall",,,Builder Floor Apartment,Furnished,2,2,North - East,,,2016,"Newly Built house in ideal location with park facing A beautiful 1 BHK flat is available for rent in Sector 35. You can get this flat at monthly rent of ₹12,000. The flat is on the 2 floor and includes 1 bathrooms, 2 balcony with a carpet area of 1300 sqft. The property features air conditioned. You can visit the flat at Chandigarh, Sector 35, Chandigarh, Chandigarh.",12000,12000,,,1,,No,No,No,Air Conditioned,True,True,Agent,61,Immediately,2026-03-19T05:34:51.000Z,"Mar 19, '26",True
mHcsqwFnq0BzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-19-in-Chandigarh&id=4d423832313234353137,2026-04-19 13:51:15,30.7304019,76.795998,,Sector 19,"Chandigarh, Chandigarh",19209|Zirakpur Airport,,,Builder Floor Apartment,Semi-Furnished,2,3,East,500,Sq-ft,2013,"working girl only ac fridge ro geyser furnished q room set You can explore this 1 BHK flat on rent in Sector 19 Chandigarh. The rent of the 1 BHK flat is ₹17,019. Located on the 2 floor, the flat has 1 bathrooms, 3 balcony in carpet area of 300 sqft. The property features air conditioned, ro water system. Find this apartment at Sector 19, Chandigarh, Chandigarh.",17019,17000,,34,1,,No,No,No,"Air Conditioned, RO Water System",True,True,Agent,42,Immediately,2026-04-04T08:19:06.000Z,"Apr 04, '26",True
dAdbz2VHwXZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-9-in-Chandigarh&id=4d423739303135323731,2026-04-19 13:51:15,30.7466677,76.7942403,,Sector 9,madhya marg,"19202|Chitkara University, 19202|Carmel Convent",,,Builder Floor Apartment,Furnished,1,2,North,700,Sq-ft,5 to 10 years,"one bedroom attached bathroom kitchen drawing dining furnished preference single executive You can avail the 1 BHK flat for rent in the well-known location of Sector 9. The multistorey apartment is available at rent of ₹25,000. The apartment is on the 1 floor, has a carpet area of 680 sqft with 1 bathrooms and 2 balcony. This property offers power back up, reserved parking, security, air conditioned, ro water system. You can visit the flat at madhya marg, Sector 9, Chandigarh, Chandigarh.",25000,25000,0,36,1,,No,No,No,"Air Conditioned, RO Water System",True,True,Agent,78,Immediately,2026-04-17T03:11:07.000Z,"Apr 17, '26",True
OYM1Uo7zKHpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-36-in-Chandigarh&id=4d423532343436373235,2026-04-19 13:51:15,30.7327703,76.7552941,,Sector 36,"Chandigarh, Chandigarh",,,,Builder Floor Apartment,Furnished,1,2,North - East,700,Sq-ft,5 to 10 years,"its 1 room set qnnexe in sector 36 fully furnished with all amenities on first floor very near to market qnd park 1 BHK flat is available for rent in Sector 36 immediately. The apartment is available at an affordable rental price of ₹10,500. The flat is located on the 1 floor which includes 1 bathrooms, 1 balcony, and covers a carpet area of 650 sqft. The flat comes with air conditioned. Visit the flat at Sector 36, Chandigarh, Chandigarh.",10500,10500,100,15,1,,No,No,No,Air Conditioned,True,True,Agent,64,Immediately,2026-04-11T09:05:17.000Z,"Apr 11, '26",True
ttucgUTq9WZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1300-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-36-in-Chandigarh&id=4d423538313337313631,2026-04-19 13:51:15,30.7327703,76.7552941,,Sector 36,Chandigarh,,,,Builder Floor Apartment,Furnished,1,1,North - East,,,2016,"Newly Built Room in 2 kanal house wid great and luxury view Grab the chance to own this affordable 1 BHK flat for rent in the Sector 36 area. This 1 BHK flat can be availed at the rental price of ₹16,000. The flat is on the 1 floor and includes 1 bathrooms, 2 balcony with a carpet area of 1300 sqft. The flat comes with air conditioned. Visit the flat at Chandigarh, Sector 36, Chandigarh, Chandigarh.",16000,16000,,,1,,No,No,No,Air Conditioned,True,True,Agent,66,Immediately,2026-03-19T05:34:32.000Z,"Mar 19, '26",True
oKibTTgu8GpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-20-in-Chandigarh&id=4d423832353132363933,2026-04-19 13:51:15,30.7213417,76.7812596,,Sector 20,"Chandigarh, Chandigarh",,,,Builder Floor Apartment,Furnished,3,3,East,1000,Sq-ft,Less than 5 years,"working girl only 1 room attached washroom pantry 1 BHK apartment is available on rent in Sector 20 Chandigarh right away. You can get this flat at monthly rent of ₹15,020. The flat is located on the 3 floor which includes 1 bathrooms, 2 balcony, and covers a carpet area of 250 sqft. This unit is designed with air conditioned. Visit the flat at Sector 20, Chandigarh, Chandigarh.",15020,15000,,15,1,,No,No,No,Air Conditioned,True,True,Agent,50,Immediately,2026-04-04T08:17:00.000Z,"Apr 04, '26",True
9JMAB89myYFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-22-in-Chandigarh&id=4d423739303137313139,2026-04-19 13:51:15,30.732999,76.7711626,,Sector-22,Single Room without kitchen,"19202|Shishu Niketan Model Senior Secondary School, 19203|Civil Hospital, 19206|Shastri Market",,,Builder Floor Apartment,Furnished,1,2,North - East,600,Sq-ft,New Construction,"One bedroom attached bathroom without kitchen fully furnished preference decent boy or girl student only Find 1 BHK flat for rent in Sector 22 Chandigarh. You can get this flat at monthly rent of ₹15,000. The apartment is on the 1 floor, has a carpet area of 480 sqft with 1 bathrooms and 1 balcony. The apartment is equipped with power back up, reserved parking, security, air conditioned, ro water system. Visit the apartment at Single Room without kitchen, Sector 22, Chandigarh, Chandigarh.",15000,15000,0,25,1,,No,No,No,"Air Conditioned, RO Water System",True,True,Agent,78,Immediately,2026-04-10T08:15:44.000Z,"Apr 10, '26",True
QAno5pRNKwFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-400-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-32D-in-Chandigarh&id=4d423532303035343135,2026-04-19 13:51:15,30.707984,76.770787,,Sector 32D,Sector 63,,,,Builder Floor Apartment,Furnished,2,2,North - East,400,Sq-ft,5 to 10 years,"its 1 room set on second floor with attached washroom and kitchen fully furnished You can avail the 1 BHK flat for rent in the well-known location of Sector 32D. The rent of the 1 BHK flat is ₹11,000. The apartment is on the 2 floor, has a carpet area of 350 sqft with 1 bathrooms and 2 balcony. This property offers air conditioned. The apartment is located at Sector 63, Sector 32D, Chandigarh, Chandigarh.",11000,11000,100,28,1,,No,No,No,Air Conditioned,True,True,Agent,68,Immediately,2026-04-11T09:05:17.000Z,"Apr 11, '26",True
sNQuNVFJlRVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1200-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-20-in-Chandigarh&id=4d423535393038313937,2026-04-19 13:51:15,30.7213417,76.7812596,,Sector 20,Chandigarh,,,,Builder Floor Apartment,Furnished,1,2,North - East,,,2016,"Newly Built house in ideal location with park facing Grab the chance to own this affordable 1 BHK flat for rent in the Sector 20 area. The multistorey apartment is available at rent of ₹10,000. Located on the 1 floor, the flat comprises 1 bathrooms, 1 balcony, and has a carpet area of 1200 sqft. This unit is designed with air conditioned. Visit the apartment at Chandigarh, Sector 20, Chandigarh, Chandigarh.",10000,10000,,,1,,No,No,No,Air Conditioned,True,True,Agent,61,Immediately,2026-03-19T05:34:37.000Z,"Mar 19, '26",True
7ZWMYzqS3kZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2100-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-40A-in-Chandigarh&id=4d423834303336363337,2026-04-19 13:51:15,30.7412173,76.7314602,,Rajeev,"Chandigarh, Chandigarh",,,,Builder Floor Apartment,Furnished,1,3,North - West,2100,Sq-ft,New Construction,"This is a fully furnished independent builder floor.This property has 3 bedrooms with attached toilets, drawing room, dining room, open modular kitchen, living space, two sit outs in front and back. This is fully furnished accommodation with 10 fans, 4 geysers, 2 TVs, microwave, fridge, 2 ACs, 3 double beds, 2 sofa sets etc.",85000,,,40,3,,No,No,No,,False,True,Owner,54,Immediately,2026-04-15T09:03:50.000Z,"Apr 15, '26",True
dpVGttrj7xBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-10-Marla-Builder-Floor-Apartment-FOR-Rent-Sector-40-in-Chandigarh&id=4d423834333033333633,2026-04-19 13:51:15,30.7363236,76.7350951,,Sector 40,"Chandigarh, Chandigarh",,,,Builder Floor Apartment,Furnished,Ground,3,East,10,Marla,Less than 5 years,"10 Marla ground floor fully furnish 3BHK3, Bath sector 40 Chandigarh contact The Tricity Properties If you are searching a 3 BHK apartment for rent in Sector 40, check out this amazing rental flat. The rent of the 3 BHK flat is ₹75,000. The flat comes with power back up, reserved parking, security, visitor parking. The flat can be visited at Sector 40, Chandigarh, Chandigarh.",75000,,,28,3,,No,No,No,"Visitor Parking, Laundry Service, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,78,Immediately,2026-04-18T12:39:41.000Z,Yesterday,True
fjOyhxpVkf9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1-Kanal-Builder-Floor-Apartment-FOR-Rent-Sector-18-in-Chandigarh&id=4d423834323939343737,2026-04-19 13:51:15,30.7347851,76.7884713,,Sector 18,"Chandigarh, Chandigarh","19202|Saint Thomas - Cni School, 19202|B M Schools Private Limited",,,Builder Floor Apartment,Furnished,2,3,,,,5 to 10 years,"3 BHK apartment is available on rent in Sector 18 Chandigarh right away. This 3 BHK flat can be availed at the rental price of ₹90,000. Located on the 2 floor, the flat has 3 bathrooms, 2 balcony in carpet area of 1 kanal. The flat comes with air conditioned. The address is Sector 18, Chandigarh, Chandigarh.",90000,180000,,,3,,No,No,No,"Air Conditioned, Banquet Hall",True,True,Agent,59,Immediately,2026-04-18T09:37:56.000Z,Yesterday,True
Fbl7DwK6s8tzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2158-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-40-in-Chandigarh&id=4d423834333030353133,2026-04-19 13:51:15,30.7363236,76.7350951,,Sector 40,"Chandigarh, Chandigarh",,,,Builder Floor Apartment,Furnished,Ground,3,,2158,Sq-ft,New Construction,"ultra furnished 10 marla ground floor consisting of 3 bedrooms with attached washrooms, drawing dining, modular kitchen and furnishings is available for rent at a very prime locality in sector 40 chandigarh. FOR MORE DETAILS OR TO SCHEDULE A VISIT PLEASE CONTACT US.",78000,,,36,4,,No,No,No,,False,True,Agent,62,Immediately,2026-04-18T10:25:02.000Z,Yesterday,True
ul6Jmm225hdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1800-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-35D-in-Chandigarh&id=4d423834323337373135,2026-04-19 13:51:15,30.7258052,76.7513296,,OM Properties,sector 35,"19202|St Peters Senior Secondary School, 19202|Shivalik Public School",,,Builder Floor Apartment,Semi-Furnished,Ground,3,North - East,1800,Sq-ft,Less than 5 years,"sector 35, sector 35, 3bhk 3 bathrooms You can explore this 3 BHK flat on rent in Sector 35D Chandigarh. The flat is available for rent at a competitive amount of ₹85,000. 1 Covered, 1 Open parking space is also available. The apartment comes furnished with reserved parking. The flat can be visited at sector 35, Sector 35D, Chandigarh, Chandigarh.",85000,85000,0,47,3,"1 Covered, 1 Open",No,No,No,,True,True,Agent,100,Immediately,2026-04-14T16:23:28.000Z,"Apr 14, '26",True
AoVQaxrtQUdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-3350-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-19-in-Chandigarh&id=4d423834323539353535,2026-04-19 13:51:15,30.7304019,76.795998,,Sector 19,house no. 9999,19209|Zirakpur Airport,,,Builder Floor Apartment,Semi-Furnished,1,2,North - East,3350,Sq-ft,New Construction,"Premium Property Prime location newly built first floor spacious floor no parking issue Call for more details Find this 3 BHK rental flat in Sector 19 Chandigarh. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹80,000. The flat is on the 1 floor and includes 3 bathrooms, 2 balcony with a carpet area of 3175 sqft. This property offers power back up. The full address of the apartment is house no. 9999, Sector 19, Chandigarh, Chandigarh.",80000,,,24,3,,No,No,No,,True,True,Agent,73,Immediately,2026-04-16T07:13:52.000Z,"Apr 16, '26",True
