listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
r3SVfLUCQmFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Jagatpura-in-Jaipur&id=4d423731313635323031,2026-04-19 13:56:08,26.8352503,75.8243427,,Jagatpura,"Jagatpura,Jaipur","19210|Getor Jagatpura, 19202|Jaipur National University, 19202|Vivekana Institute of Technology East",,,Apartment,Furnished,4,9,East,650,Sq-ft,Less than 5 years,"1BHK Fully furnished available for rent in mahima studio panache Grab the chance to own this affordable 1 BHK flat for rent in the Jagatpura area. The flat is available for rent at a competitive amount of ₹15,500. Live in this lovely flat and get access to various useful facilities such as 2 Wardrobe, 2 Bed, 1 TV, Fridge, 2 AC, Sofa and Dining Table. The flat is on the 4 floor and includes 1 bathrooms, 1 balcony with a carpet area of 650 sqft. The property includes 1 Covered parking. The property features reserved parking, security.",15500,31000,2500,24,1,1 Covered,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
3Niij0v4sSdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-521-Sq-ft-Multistorey-Apartment-FOR-Rent-Jagatpura-in-Jaipur&id=4d423830343830343837,2026-04-19 13:56:08,26.8352503,75.8243427,,Jagatpura,"Jagatpura,Jaipur","19210|Getor Jagatpura, 19202|Vivekana Global University, 19202|Jaipur National University",,,Apartment,Furnished,9,12,North,521,Sq-ft,New Construction,"Urban Suites by BluSalzz in Jaipur offers 4star comfort with airconditioned rooms featuring balconies, private bathrooms, and modern amenities. Each room includes a work desk, minibar, and free toiletries.",19000,19000,0,36,1,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,95,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
a+vDn5OWg89zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1500-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Nirman-Nagar-in-Jaipur&id=4d423639363839313735,2026-04-19 13:56:08,26.88659441,75.7465714,,Nirman Nagar,near om sweets ajmer road,19202|Mahapragya International School,,,Builder Floor Apartment,Unfurnished,Ground,2,North,1500,Sq-ft,5 to 10 years,"1 BHK flat is available for rent in Nirman Nagar immediately. The apartment is available at an affordable rental price of ₹15,000. Located on the Ground floor, the flat comprises 1 bathrooms, 1 balcony, and has a carpet area of 1400 sqft. This flat is fitted with power back up, reserved parking, security. Visit the flat at near om sweets ajmer road, Nirman Nagar, Jaipur, Rajasthan.",15000,15000,,10,1,,No,No,No,,True,True,Agent,66,Immediately,2026-04-16T23:45:19.000Z,"Apr 17, '26",True
TH07CDwEcExzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Rent-Bhan-Nagar-in-Jaipur&id=4d423833323330363735,2026-04-19 13:56:08,26.9040519,75.7502314,,Bhan Nagar,"Jaipur, Rajasthan",,,,Apartment,Furnished,4,4,East,900,Sq-ft,Less than 5 years,"You can explore this 1 BHK flat on rent in Bhan Nagar Jaipur. The 1 BHK apartment is available at a reasonable rent of ₹25,000. Located on the 4 floor, the flat has 1 bathrooms, 1 balcony in carpet area of 750 sqft. The apartment is equipped with power back up, reserved parking, security, air conditioned, intercom facility, ro water system. You can visit the flat at Bhan Nagar, Jaipur, Rajasthan.",25000,,,28,1,,No,No,No,"Air Conditioned, Intercom Facility, Internet/Wi-Fi Connectivity, RO Water System",True,True,Agent,61,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
h+ajN9Cb0UtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-614-Sq-ft-Multistorey-Apartment-FOR-Rent-Malviya-Nagar-in-Jaipur&id=4d423735383538353837,2026-04-19 13:56:08,26.8571264,75.8127199,,Malviya Nagar,siddharth Nagar malviya nagar jaipur,"19202|Gvm International School, 19202|N.K International School, 19206|Jalsa Mall, 19206|Crystal Court Mall",,,Apartment,Furnished,6,12,North,614,Sq-ft,5 to 10 years,"1 BHK full furnished flat with BED AC RO fridge sofa dinning table wardrobe modular kitchen fan tube light lift parking security CCTV camera gym club house If you are searching a 1 BHK apartment for rent in Malviya Nagar, check out this amazing rental flat. The apartment is available at an affordable rental price of ₹18,000. Located on the 6 floor, the flat has 1 bathrooms, 1 balcony in covered area of 614 sqft. This flat is fitted with power back up, reserved parking, security, intercom facility. Visit the apartment at Malviya Nagar, Jaipur..",18000,36000,1000,29,1,,No,No,No,"Intercom Facility, Internet/Wi-Fi Connectivity, Banquet Hall",True,True,Agent,59,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
L8T8XcyQhgBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Durgapura-in-Jaipur&id=4d423539383836303035,2026-04-19 13:56:08,26.84743,75.786081,,Durgapura,Jaipur,"19210|New Aatish Market Metro Station, 19210|Durgapura Railway Station, 19202|Akashdeep College Of Pharmacy, 19202|I.G.M. Senior Secondary School, 19206|Jaipur Centre",,,Builder Floor Apartment,Furnished,1,3,East,650,Sq-ft,Less than 5 years,"A beautiful 1 BHK flat is available for rent in Durgapura. The flat is available for rent at a competitive amount of ₹12,500. Located on the 1 floor, the flat comprises 1 bathrooms, 1 balcony, and has a covered area of 650 sqft. You will also find 1 Covered parking facility. The flat comes with power back up, reserved parking, security, intercom facility, ro water system. Visit the apartment at Jaipur, Durgapura, Jaipur, Rajasthan.",12500,,0,19,1,1 Covered,No,No,No,"Intercom Facility, Internet/Wi-Fi Connectivity, RO Water System",True,True,Agent,83,Immediately,2026-04-18T23:45:34.000Z,Today,True
eASUzYISoVlzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-513-Sq-ft-Service-Apartment-FOR-Rent-Jagatpura-in-Jaipur&id=4d423833363037393831,2026-04-19 13:56:08,26.8352503,75.8243427,,Jagatpura,nearby mahima panorma jaipur,"19210|Getor Jagatpura, 19202|Suresh Gyan Vihar University, 19202|Swami Keshvan Institute of Technology",,,Service Apartment,Furnished,2,5,North,513,Sq-ft,New Construction,1 RK service apartment available for rent nearby akshyapatra temple jagatpura fully furnished independent flat with all the amenities like ac tv fridge ro gyser chimney bed mattress with 24hours security,15000,15000,0,29,1,1 Covered,No,No,No,,True,True,Agent,100,Immediately,2026-04-18T23:45:34.000Z,Today,True
gD0dlRO0hLZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Rent-Jagatpura-in-Jaipur&id=4d423834303535333335,2026-04-19 13:56:08,26.8352503,75.8243427,,Jagatpura,"near bombay hospital, Jagatpura","19210|Getor Jagatpura, 19202|Suresh Gyan Vihar University, 19202|Gyan Vihar School of Engineering Technology",,,Apartment,Furnished,4,10,,800,Sq-ft,New Construction,"This is a fully furnished 1bhk located at prime location in Jagatpura You can avail the 1 BHK flat for rent in the well-known location of Jagatpura. The 1 BHK apartment is available at a reasonable rent of ₹17,000. The flat is on the 4 floor and includes 1 bathrooms, 1 balcony with a carpet area of 600 sqft. Visit the flat at near bombay hospital, Jagatpura, Jagatpura, Jaipur, Rajasthan.",17000,,,21,1,,No,No,No,,False,True,Agent,66,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
/2wNxuc+HDtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Jagatpura-in-Jaipur&id=4d423739353131373731,2026-04-19 13:56:08,26.8352503,75.8243427,,Jagatpura,villa 120 ashadeep rainbow jagatpura jeerota Jaipur,"19210|Getor Jagatpura, 19202|Suresh Gyan Vihar University, 19202|Gyan Vihar School of Engineering Technology",,,Apartment,Furnished,1,3,East,650,Sq-ft,New Construction,"A beautiful 1 BHK flat is available for rent in Jagatpura. This 1 BHK flat is available at the reasonable rent amount of ₹19,000. The flat is on the 1 floor and includes 1 bathrooms, 1 balcony with a carpet area of 500 sqft. This home provides power back up, security, air conditioned, ro water system. Visit the apartment at Jagatpura, Jaipur. Do not pay any brokerage fee for this 1 BHK rental flat since the property ad is posted by the flat owner.",19000,14000,900,29,1,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Private pool ",False,True,Owner,69,Immediately,2026-04-01T23:38:30.000Z,"Apr 02, '26",True
+14SmuQJEmNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-521-Sq-ft-Multistorey-Apartment-FOR-Rent-Jagatpura-in-Jaipur&id=4d423832353539343237,2026-04-19 13:56:08,26.8352503,75.8243427,,Jagatpura,Near Bombay Hospital jagatpura,"19210|Getor Jagatpura, 19202|Vivekananda Global University Jagatpura, 19202|Swami Keshvan Institute of Technology",,,Apartment,Furnished,4,12,,521,Sq-ft,New Construction,"Check out this newly constructed 1 BHK flat on rent in the prime location of Jagatpura Jaipur. Available at a rental price of ₹18,000, this 1 BHK flat is worth considering. The apartment is on the 4 floor, has a carpet area of 345 sqft with 1 bathrooms and 1 balcony. Find this apartment at Opposite Bombay Hospital, Mahal Road, Jagatpura. You can find the 1 BHK flat without any brokerage.",18000,18000,2000,35,1,,No,No,No,,False,False,Owner,40,Immediately,2026-03-02T22:30:41.000Z,"Mar 03, '26",True
G/1PqgPpN8RzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-675-Sq-ft-Multistorey-Apartment-FOR-Rent-Mahadev-Nagar-in-Jaipur&id=4d423834323938343235,2026-04-19 13:56:08,26.8216543340128,75.8604184451597,,Mahadev Nagar,"Jaipur, Rajasthan",,,,Apartment,Furnished,1,3,East,675,Sq-ft,5 to 10 years,"this is a newly painted property You can avail the 1 BHK flat for rent in the well-known location of Mahadev Nagar. You can get this flat at monthly rent of ₹18,000. The flat is on the 1 floor and includes 1 bathrooms, 1 balcony with a carpet area of 450 sqft. The address is Mahadev Nagar, Jaipur, Rajasthan.",18000,18000,0,27,1,,No,No,No,,True,True,Agent,65,Immediately,2026-04-18T08:59:47.000Z,Yesterday,True
uKOFM+lLfmBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Rent-Bapu-Nagar-in-Jaipur&id=4d423833363932303737,2026-04-19 13:56:08,26.88908031,75.80866051,,Bapu Nagar,"Jaipur, Rajasthan","19210|Narayan Singh Circle, 19210|Gandhi Nagar Jaipur Railway Station, 19202|Swami Vivekanand School, 19202|Bharatiya Vidya Bhavans Vidyashram, 19206|Neel Kanth Mall",,,Apartment,Furnished,1,9,North,600,Sq-ft,Less than 5 years,"Find 1 BHK flat for rent in Bapu Nagar Jaipur. ₹25,000 is the monthly rent of this 1 BHK flat. The flat is located on the 1 floor which includes 1 bathrooms, 1 balcony, and covers a covered area of 600 sqft. The flat comes with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The address is Bapu Nagar, Jaipur, Rajasthan.",25000,50000,,42,1,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,48,Immediately,2026-03-08T07:40:14.000Z,"Mar 08, '26",True
Xh2lCDCKqgxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Malviya-Nagar-in-Jaipur&id=4d423832313235343333,2026-04-19 13:56:08,26.8571264,75.8127199,,Malviya Nagar,"F-40a, Lotus Street, Lal Bahadur nagar","19202|Malaviya National Institute of Technology, 19202|N.K International School, 19206|Gold Souk Grande Mall, 19206|Crystal Court Mall",,,Builder Floor Apartment,Furnished,Ground,1,West,500,Sq-ft,New Construction,"1 BHK Fully Furnished with Double Bed, Wardrobes, AC, Fridge, Sofa, Fans, Modular Kitchen with Cooktop, Chimney available only for working women or working girls only Find this 1 BHK rental flat in Malviya Nagar Jaipur. The apartment is available at an affordable rental price of ₹20,000. The flat is on the Ground floor and includes 1 bathrooms, 1 balcony with a carpet area of 800 sqft. The residence includes power back up, reserved parking, security. Find this apartment at F-40a, Lotus Street, Lal Bahadur nagar, Malviya Nagar, Jaipur, Rajasthan. This 1 BHK apartment ad is listed by the owner, so there is no brokerage fee.",20000,40000,,40,1,,No,No,No,,False,True,Owner,75,Immediately,2026-04-18T23:47:05.000Z,Today,True
HcCuGKCUaRxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Rent-Raja-Park-in-Jaipur&id=4d423834323738343333,2026-04-19 13:56:08,26.8950764,75.8316064,,Raja Park,raja park,"19202|Serra International School,, 19202|Mps International School, 19206|Pink Square Mall, 19206|Big Bazaar",,,Apartment,Furnished,3,5,East,500,Sq-ft,New Construction,"fully furnished 1bhk for rent at main raja park. furnished with all luxury amenities like beds ac tv freeze almirah etc Find 1 BHK flat for rent in Raja Park Jaipur. The flat is available for rent at a competitive amount of ₹18,000. Located on the 3 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 700 sqft. This property offers power back up, reserved parking, security, service/goods lift, visitor parking. Find this apartment at raja park, Raja Park, Jaipur, Rajasthan.",18000,,,36,2,,Yes,No,No,"Service/Goods Lift, Visitor Parking, Laundry Service",True,True,Agent,73,Immediately,2026-04-17T07:22:53.000Z,"Apr 17, '26",True
beCKaTmTsMlzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Rent-Vaishali-Nagar-in-Jaipur&id=4d423834323739323939,2026-04-19 13:56:08,26.9159729,75.7400563,,Vaishali Nagar,"Jaipur, Rajasthan","19210|Kanakpura Railway Station, 19201|Shree Govind Business Tower, 19202|The Castle Convent Senior Secondary School, 19202|Blue Star Public Senior Secondary School, 19206|Big Bazaar, 19206|Easyday Club",,,Apartment,Furnished,1,3,,700,Sq-ft,New Construction,"You can explore this 1 BHK flat on rent in Vaishali Nagar Jaipur. The rent of the 1 BHK flat is ₹16,000. The flat is located on the 1 floor which includes 1 bathrooms, 1 balcony, and covers a carpet area of 500 sqft. This home provides reserved parking, air conditioned, ro water system. The full address of the apartment is Vaishali Nagar, Jaipur, Rajasthan.",16000,32000,,23,1,,Yes,No,No,"Air Conditioned, RO Water System",True,True,Agent,55,Immediately,2026-04-17T07:47:30.000Z,"Apr 17, '26",True
v6HLWKlYm8xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Rent-Vaishali-Nagar-in-Jaipur&id=4d423831373036373039,2026-04-19 13:56:08,26.9159729,75.7400563,,Vaishali Nagar,"Jaipur, Rajasthan","19210|Kanakpura Railway Station, 19201|Shree Govind Business Tower, 19202|Kendriya Vidyalaya No 4, 19202|Blue Star Public Senior Secondary School, 19206|London Street Bazaar, 19206|Easyday Club",,,Apartment,Furnished,7,12,North - West,900,Sq-ft,5 to 10 years,"Fully furnished 1 BHK flat for immediate rent nice location rangoli garden 1 BHK apartment is available on rent in Vaishali Nagar Jaipur right away. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹22,000. Located on the 7 floor, the flat comprises 1 bathrooms, 1 balcony, and has a covered area of 900 sqft. The property has 12 floor and is equipped with Kids play area facilities. This flat is fitted with power back up, reserved parking, security, service/goods lift, intercom facility. The flat can be visited at Vaishali Nagar, Jaipur..",22000,45000,,24,1,,Yes,No,No,"Service/Goods Lift, Intercom Facility, Banquet Hall, Jogging and Strolling Track",True,True,Agent,48,Immediately,2026-03-18T12:33:08.000Z,"Mar 18, '26",True
MYnZl75Nyl9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Moti-Doongri-Road-in-Jaipur&id=4d423833393233393039,2026-04-19 13:56:08,26.904607,75.821818,,Moti Doongri Road,jln marg near trimurty Circle birla mandir,,,,Apartment,Furnished,1,2,East,650,Sq-ft,5 to 10 years,"This is the best furnished rooms near moti dungri ganesh temple and birla mandir near by. HAVING ALL FACILITIES AND AMINITIES ARE near to this location Find 1 BHK flat for rent in Moti Doongri Road Jaipur. This 1 BHK flat is available at the reasonable rent amount of ₹25,000. The flat is on the 1 floor and includes 1 bathrooms, 1 balcony with a carpet area of 600 sqft. The flat comes with reserved parking, air conditioned, intercom facility, ro water system. This flat is located at jln marg near trimurty Circle birla mandir, Moti Doongri Road, Jaipur, Rajasthan.",25000,25000,,38,1,,No,No,No,"Air Conditioned, Laundry Service, RO Water System, Banquet Hall",False,True,Agent,76,Immediately,2026-04-15T11:03:43.000Z,"Apr 15, '26",True
