listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
T4cL0827d7dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Vishnu-Garden-in-Gurgaon&id=4d423737323631313237,2026-04-19 13:46:53,28.4987418831792,77.0107993641488,,Vishnu Garden,"Vishnu Garden, Sector 105",,,,Builder Floor Apartment,Unfurnished,1,3,East,750,Sq-ft,Less than 5 years,"We have a second floor independent 1 BHK for rent at Vishnu Garden, with all basic amenities available and every daily household need within footstep distance. Rent is very nominal at nine thousand per month only.",8000,2500,500,11,1,,No,No,Yes,Visitor Parking,False,True,Owner,85,Immediately,2026-04-09T23:32:23.000Z,"Apr 10, '26",True
Ncv3ctmHCnVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-4-in-Gurgaon&id=4d423833343332313539,2026-04-19 13:46:53,28.474894,77.0098018,,Sector 4,"Gurgaon, Delhi NCR","19210|ISIC Hospital, 19202|Guru Gram Business School, 19202|M M Public School",,,Builder Floor Apartment,Furnished,1,2,,800,Sq-ft,,"Builder floor apartment is available for rent. It is a good location property. Please contact for more details. Find 1 BHK flat for rent in Sector 4 Gurgaon. The flat is available for rent at a competitive amount of ₹20,000. The full address of the apartment is Sector 4, Gurgaon, Delhi NCR. You can find the 1 BHK flat without any brokerage.",20000,,,25,1,,No,No,No,,False,False,Owner,51,Immediately,2026-03-31T04:03:17.000Z,"Mar 31, '26",True
QS39vWuutrdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-92-in-Gurgaon&id=4d423834323833303735,2026-04-19 13:46:53,28.4096109,76.9141943,,Sector 92,"Sector 92,Gurgaon","19202|Rhm Public School, 19202|Rps International School,",,,Apartment,Semi-Furnished,7,14,North,450,Sq-ft,Less than 5 years,"Rof amaltas1bhk semi furnished , modular kitchen , almirah. A beautiful 1 BHK flat is available for rent in Sector 92. This 1 BHK flat is available at the reasonable rent amount of ₹15,000. If you rent the flat, you will have access to facilities like 1 Wardrobe. The flat is on the 7 floor and includes 1 bathrooms, 1 balcony with a carpet area of 315 sqft. The apartment comes furnished with power back up, security. Visit the apartment at Sector 92, Gurgaon Delhi NCR.",15000,15000,1800,33,1,,Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-17T10:03:44.000Z,"Apr 17, '26",True
czzJtuQC5kpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1200-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-51-in-Gurgaon&id=4d423834323439383035,2026-04-19 13:46:53,28.4305144291048,77.0676777654036,,Sector 51,001.,"19202|Shiwalik Vidya Niketan School, 19202|Gurugram University, 19203|Artemis Hospital Gurgaon Hospital, 19203|Ck Birla Hospital, 19206|DJT Retailers, 19206|Deerika HyperMart",,,Builder Floor Apartment,Furnished,1,2,East,1200,Sq-ft,Less than 5 years,"Available For Rent 1 BHK Fully Furnished in Sector 51 Gurgaon, Close to all Basic Amenities, For more details contact us. You can avail the 1 BHK flat for rent in the well-known location of Sector 51. The 1 BHK apartment is available at a reasonable rent of ₹16,000. The flat is located on the 1 floor which includes 1 bathrooms, 1 balcony, and covers a carpet area of 1000 sqft. This unit is designed with reserved parking, security, air conditioned, ro water system. You can visit the flat at 001., Sector 51, Gurgaon, Delhi NCR.",16000,16000,500,13,1,,No,No,No,"Air Conditioned, RO Water System",False,True,Agent,71,Immediately,2026-04-15T11:23:00.000Z,"Apr 15, '26",True
LtpUt7dxejFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-3-in-Gurgaon&id=4d423731323337323433,2026-04-19 13:46:53,28.495464278189,77.0187458232568,,Sector 3,"Sector 3,Gurgaon","19201|Idea Cosmic Plaza, 19202|The Wisdom Valley School, 19202|Cambridge Convent School, 19203|Sneh Hospital, 19203|Janta Hospital",,,Apartment,Semi-Furnished,2,8,East,650,Sq-ft,5 to 10 years,"1 bhk flat available for rent in bestech park view residency ,call for details Check out this newly constructed 1 BHK flat on rent in the prime location of Sector 3 Gurgaon. This 1 BHK flat can be availed at the rental price of ₹25,000. Live in this lovely flat and get access to various useful facilities such as 1 Wardrobe. The flat is located on the 2 floor which includes 1 bathrooms, 2 balcony, and covers a covered area of 650 sqft. The property includes 1 Open parking. This building features 8 floor and provides Guest Accommodation facilities. The property features power back up, reserved parking, security. Visit the flat at Sector 3, Gurgaon, Haryana.",25000,46000,2000,38,1,1 Open,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-10T08:43:03.000Z,"Apr 10, '26",True
o+OJIO5exjRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Palam-Vihar-in-Gurgaon&id=4d423737323631323839,2026-04-19 13:46:53,28.5120672941944,77.0357686174203,,Palam Vihar,ansal palam vihar,"19210|Krishna Chowk Temple, 19210|Palam Vihar bus stop, 19201|Unitech Info Park, 19201|Rana Market, 19202|Red Roses Public School, 19202|The Maurya School, 19203|Manipal Hospital Palam Vihar, 19203|Metro Hospital and Heart Institute Gurugram, 19206|Reliance Fresh Palam Vihar, 19206|Daily Needs Palam Vihar",,,Builder Floor Apartment,Semi-Furnished,1,3,East,600,Sq-ft,5 to 10 years,"palam vihar sec 2 near by ram mandir vyapar kendra market road Grab the chance to own this affordable 1 BHK flat for rent in the Palam Vihar area. The 1 BHK apartment is available at a reasonable rent of ₹19,000. The apartment is on the 1 floor, has a carpet area of 650 sqft with 1 bathrooms and 1 balcony. 1 Covered parking space is also available. This unit features power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. This flat is located at Palam Vihar,Gurgaon,Haryana.",19000,18000,1500,32,1,1 Covered,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,95,Immediately,2026-04-14T09:03:38.000Z,"Apr 14, '26",True
mtMWd6ZVBKRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-67-in-Gurgaon&id=4d423834313937313031,2026-04-19 13:46:53,28.3866081658889,77.0606247724123,,Sector 67,"Gurgaon, Delhi NCR","19201|Elan Town Centre, 19202|VIBGYOR High School",,,Apartment,Semi-Furnished,1,4,East,500,Sq-ft,New Construction,"1 bhk Semi funished builder floor available for Rent the prime location gated Society Check out this newly constructed 1 BHK flat on rent in the prime location of Sector 67 Gurgaon. The multistorey apartment is available at rent of ₹25,000. The flat is on the 1 floor and includes 1 bathrooms, 1 balcony with a carpet area of 300 sqft. The apartment is equipped with power back up, reserved parking, security, service/goods lift, visitor parking. Visit the flat at Golf Course Ext Rd, Sector 67, Gurugram, Haryana.",25000,,,50,1,,Yes,No,No,"Service/Goods Lift, Visitor Parking, Laundry Service, Jogging and Strolling Track",True,True,Agent,74,Immediately,2026-04-12T06:01:10.000Z,"Apr 12, '26",True
2VB1jkmWq/lzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-575-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-67-in-Gurgaon&id=4d423833333633353733,2026-04-19 13:46:53,28.3866081658889,77.0606247724123,,Sector 67,"Golf Course Ext Rd, Sector 67, Gurugram, Haryana","19201|Elan Town Centre, 19202|VIBGYOR High School",,,Builder Floor Apartment,Furnished,2,4,North - East,575,Sq-ft,New Construction,"fully furnished 1RKproperty for rent in ansal sector 67 gurgaon for more details contact us If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Sector 67. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹20,000. Live in this lovely flat and get access to various useful facilities such as 1 Wardrobe, 1 Bed, 1 TV, Fridge, 1 AC and Washing Machine. Located on the 2 floor, the flat comprises 1 bathrooms, 1 balcony, and has a carpet area of 560 sqft. There is also facility of 1 Open parking. This flat is fitted with reserved parking. Find this apartment at Golf Course Ext Rd, Sector 67, Gurugram, Haryana.",20000,20000,500,35,1,1 Open,No,No,No,,False,True,Agent,100,Immediately,2026-04-01T06:28:40.000Z,"Apr 01, '26",True
DxVrk7hAJVZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-28-in-Gurgaon&id=4d423832343939303937,2026-04-19 13:46:53,28.4747722963551,77.0858014546456,,Sector 28,House number 772 Veer Savarkar block Saraswati vihar MG road Gurgaon Haryana 122001,"19210|Gurgoan MG Road Metro Station Bus Stop, 19210|Sikandarpur Metro Station, 19201|City Centre, 19201|Tossin Pizza Galleria Market, 19202|Kunskapsskolan Gurgaon, 19202|The Shri Ram School Aravali, 19206|Mgf Megacity Mall, 19206|Battery Shop Near Me (Exide Car Batteries, Amaron Inverter Batteries, Inverter Battery In Gurgaon)",122001,,Apartment,Furnished,2,3,North,700,Sq-ft,Less than 5 years,"If you are searching a 1 BHK apartment for rent in Sector 28, check out this amazing rental flat. You can get this flat at monthly rent of ₹25,000. The apartment is on the 2 floor, has a carpet area of 650 sqft with 1 bathrooms and 1 balcony. The apartment is equipped with power back up, reserved parking, security, air conditioned, ro water system. The address is House number 772 Veer Savarkar block Saraswati vihar MG road Gurgaon Haryana 122001, Sector 28, Gurgaon, Delhi NCR. There are no brokerage fees on this 1 BHK multistorey apartment.",25000,0,1500,36,1,,No,No,No,"Air Conditioned, RO Water System",False,False,Owner,88,Immediately,2026-04-10T23:45:48.000Z,"Apr 11, '26",True
1TpBsMfr8QFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-350-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Palam-Vihar-Pocket-E-in-Gurgaon&id=4d423834323639383733,2026-04-19 13:46:53,28.5110093836946,77.0334476909947,,Palam Vihar Pocket E,"Palam Vihar,Gurgaon",,,,Builder Floor Apartment,Semi-Furnished,1,3,East,350,Sq-ft,Less than 5 years,"This is 1 RK fully furnished property In Palam Vihar, owner free property, close to market, GYM, school, hospital, Bank, post office, all amenities under 500 meter around, 2 to 6 km around railway station, metro station, cyber city, udyog vihar, maruti suzuki and many more",20000,20000,0,57,1,1 Open,No,No,No,,False,True,Agent,95,Immediately,2026-04-16T13:04:50.000Z,"Apr 16, '26",True
zVBc3tK4Vr1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-510-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-36A-in-Gurgaon&id=4d423834323435323133,2026-04-19 13:46:53,28.4149630172885,76.9779951354747,,Sector 36A,"NH8, Sector- 36A, Gurugram, Haryana",,,,Apartment,Semi-Furnished,5,10,North - East,510,Sq-ft,Less than 5 years,"1BHK flat for rent in AVL 36A, Sector 36A Gurgaon. Bright and airy home with a functional layout, ideal for comfortable living. Society offers 24x7 security, power backup, lift, and dedicated parking. Prime location with excellent connectivity to Dwarka Expressway, NH48, and nearby offices, schools, and hospitals. Perfect choice for families",18000,18000,1500,35,1,1 Open,Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-15T08:28:40.000Z,"Apr 15, '26",True
rt6/0lgRZ0lzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-111-in-Gurgaon&id=4d423834303031343039,2026-04-19 13:46:53,28.5262615,77.032559,,Sector 111,"Gurgaon, Delhi NCR",19202|He Maurya School,,,Apartment,Semi-Furnished,5,10,East,550,Sq-ft,New Construction,"A beautiful 1 BHK flat is available for rent in Sector 111. This 1 BHK flat is available at the reasonable rent amount of ₹22,000. Located on the 5 floor, the flat has 2 bathrooms, 1 balcony in carpet area of 550 sqft. The building comprises 10 floor and includes Kids play area features. This unit features power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The flat can be visited at Vill Chauma, New Palam Vihar Phase 3, Sector 111, Gurugram,.",22000,22000,1600,40,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,70,Immediately,2026-03-30T22:02:48.000Z,"Mar 31, '26",True
b5FjVio5+EdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Rent-Dhorka-in-Gurgaon&id=4d423833393739383635,2026-04-19 13:46:53,28.4064728865505,76.904475647597,,Dhorka,"Sector 92,Gurgaon","19202|Jyoti Public School, 19202|Rhm Public School",,,Apartment,Semi-Furnished,6,12,North - East,500,Sq-ft,5 to 10 years,Indira Gandhi International airport 20 minute driveDwarka Expressway 1 KMHuda City Centre Metro station 20 minute driveMany international schools are within a radius of around 2 KMProposed cyber city in sector 88 2 KMProposed metro station 5 KM,13999,14000,0,28,1,1 Open,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,95,Immediately,2026-04-14T07:34:24.000Z,"Apr 14, '26",True
/AGo8UUGkApzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Rent-in-Gurgaon&id=4d423833383730323331,2026-04-19 13:46:53,28.51016265,77.04774789,,Huda Sector 23,sector 23,,122017,,Builder Floor Apartment,Semi-Furnished,2,4,North - East,750,Sq-ft,Less than 5 years,"This builder floor for rent in huda, gurgaon is now available at a monthly rent of 25,000. Electricity water charges to be paid by tenant directly If you are searching a 1 BHK apartment for rent in Huda Sector 23, check out this amazing rental flat. The apartment is available at an affordable rental price of ₹25,000. 1 Wardrobe are some of the additional amenities available with the apartment. Located on the 2 floor, the flat comprises 1 bathrooms, 2 balcony, and has a carpet area of 600 sqft. 1 Covered, 1 Open parking space is also available. The property has 4 floor and is equipped with Kids Club facilities. The flat comes with reserved parking, security. This flat is located at Sector 23, Gurugram, Haryana 122017.",25000,25000,1000,33,1,"1 Covered, 1 Open",No,No,No,,False,True,Agent,100,Immediately,2026-03-20T05:24:06.000Z,"Mar 20, '26",True
3opZaDP4+61zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-300-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-39-in-Gurgaon&id=4d423635333838363637,2026-04-19 13:46:53,28.4413474,77.0500369,,Sector 39,"Gurgaon, Delhi NCR","19201|Aricent, 19202|Goenka Public School, 19202|National Public School, 19203|Fortis Hospital Gurugram",,,Builder Floor Apartment,Furnished,1,4,,300,Sq-ft,,"A beautiful 1 BHK flat is available for rent in Sector 39. This 1 BHK flat can be availed at the rental price of ₹22,000. The address is Sector 39, Gurgaon, Delhi NCR. You can find the 1 BHK flat without any brokerage.",22000,,,73,1,,No,No,No,,False,False,Owner,0,Immediately,2026-02-23T13:41:22.000Z,"Feb 23, '26",True
ETKe+V4RLc1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Rent-Sohna-in-Gurgaon&id=4d423833373631373931,2026-04-19 13:46:53,28.247592,77.069185,,Sohna,"Sohna,Gurgaon","19202|Shiv Public Senior Secondary School, 19202|D.v.m High School, 19203|UPKAR MULTISPECIALITY HOSPITAL, 19203|Bharat Hospital and Trauma Centre, 19206|Metro World Mall",,,Apartment,Semi-Furnished,4,10,East,600,Sq-ft,2009,"Near by gd goienka university, kr manglam university and gd goienka signature school Find this 1 BHK rental flat in Sohna Gurgaon. The rent of the 1 BHK flat is ₹9,000. Get access to smart facilities such as 1 Wardrobe, 1 Bed, 1 AC and 1 TV simply by choosing this flat for rent. Located on the 4 floor, the flat has 1 bathrooms, 1 balcony in carpet area of 347 sqft. You will also find 1 Open parking facility. The property features power back up, reserved parking, security. Find this apartment at Sector 33, Sohna Road, Haryana.",9000,18000,1000,15,1,1 Open,No,No,No,,True,True,Agent,90,Immediately,2026-03-13T16:17:11.000Z,"Mar 13, '26",True
