listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
ixGrm0GHK8FzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1800-Sq-ft-Service-Apartment-FOR-Rent-Ballygunge-in-Kolkata&id=4d423730303037393139,2026-04-19 13:50:41,22.5286222234965,88.3659360116177,,Ballygunge,"Kolkata, West Bengal","19210|Netaji Bhawan Metro Station, 19210|Ballygunge Jn, 19201|Ballygunge Fancy Market, 19201|Destination mall, 19202|KM Primary School, 19202|Mahadevi Birla Shishu Vihar, 19203|Apollo Gleneagles Medical Centre,, 19203|Dilkusha Nursing Home, 19206|Quest Mall, 19206|Ballygunge Phari",,,Service Apartment,Unfurnished,1,5,,1800,Sq-ft,,"1 BHK, Service Apartment is available for Rent in Ballygunge, Kolkata for 1.25 Lac(s)",125000,,,69,2,,No,No,No,,False,False,Owner,0,Immediately,2026-03-16T17:35:02.000Z,"Mar 16, '26",True
JUI36uTf4vVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Rent-Salt-Lake-City-Sector-1-in-Kolkata&id=4d423834313232353035,2026-04-19 13:50:41,22.592145,88.4089425,,Sector 1 Salt Lake City,"Kolkata, West Bengal","19210|Central Park Metro Station|5 minutes, 19210|City Centre Metro Station, 19202|Salt Lake Point School, 19202|Hariyana Vidya Mandir, 19203|Upasana Diagnostic Centre Pvt Ltp, 19203|JBCH, 19206|City Centre Salt Lake",,,Apartment,Unfurnished,1,3,South,1000,Sq-ft,Above 20 years,"The living space is spacious, has good ventilation and is aesthetically pleasing in appearance. There is white marble flooring over 3 quarters of the carpet area offering a calm and quiet atmosphere to relax and unwind. The bathroom boasts of a big bathtub adorned with the same white marble from North India. A small kitchen and a bedroom allow two people to comfortably live in it.",36000,72000,10000,36,1,,No,No,No,"Laundry Service, Internet/Wi-Fi Connectivity, RO Water System, Jogging and Strolling Track",False,False,Owner,56,Immediately,2026-04-07T10:42:06.000Z,"Apr 07, '26",True
R6HmsqAHy0NzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Kolkata&id=4d423834303631393731,2026-04-19 13:50:41,22.46215772,88.33117531,,Ramchandrapur Thakurpukur,"48139 baganpara , kol-700104",,700104,,Apartment,Furnished,Ground,3,,500,Sq-ft,,"Multistorey apartment is available for rent. It is a good location property. Please contact for more details. 1 BHK apartment is available on rent in Ramchandrapur Thakurpukur Kolkata right away. This 1 BHK flat is available at the reasonable rent amount of ₹30,000. Located on the Ground floor, the flat comprises 2 bathrooms, 1 balcony, and has a covered area of 500 sqft. This property offers reserved parking, air conditioned. Visit the flat at 48139 baganpara , kol-700104, Ramchandrapur Thakurpukur, Kolkata - South 24 Parganas District, West Bengal. This 1 BHK rental flat comes with no brokerage fees.",30000,,,60,2,,No,No,No,Air Conditioned,False,False,Owner,58,Immediately,2026-04-03T12:00:21.000Z,"Apr 03, '26",True
80V4xDJdhu5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Rent-Sarat-Bose-Road-in-Kolkata&id=4d423833363734343931,2026-04-19 13:50:41,22.5197670459658,88.3519123267977,,Sarat Bose Road,Lansdowne Terrace,19201|Trends,,,Apartment,Furnished,2,4,North,500,Sq-ft,Less than 5 years,"1 BHK well Furnished Resedential standalone Apartment Available For rent in Lansdowne Terrace. Near sishu mongal Hospital. 1 BHK apartment is available on rent in Sarat Bose Road Kolkata right away. The flat is available for rent at a competitive amount of ₹27,000. The apartment is on the 2 floor, has a covered area of 500 sqft with 1 bathrooms and 1 balcony. The apartment comes furnished with power back up, reserved parking, security, intercom facility, ro water system. Find this apartment at Lansdowne Terrace, Sarat Bose Road, Kolkata - South, West Bengal.",27000,27000,1000,54,1,,Yes,No,No,"Intercom Facility, RO Water System",True,True,Agent,78,Immediately,2026-03-07T03:17:36.000Z,"Mar 07, '26",True
LZELqbEeXHpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-530-Sq-ft-Multistorey-Apartment-FOR-Rent-New-Town-in-Kolkata&id=4d423733373133333533,2026-04-19 13:50:41,22.5913323,88.4821379,,New Town,Merlin AspireThakdari Rd Action Area I Krishnapur Newtown Kolkata Thakdari West Bengal 700107,"19201|Unitech Infospace, 19201|Great Easten Treading Company, 19202|University Of Engineering And Management, 19202|University Of Engineering & Management, 19203|Kolkata Nursing Home, 19203|Ujjiban Multi Speciality Hospital, 19206|Galaxy Mall, 19206|New Town Heights Plaza",,,Apartment,Furnished,1,5,South - East,530,Sq-ft,5 to 10 years,"Check out this newly constructed 1 BHK flat on rent in the prime location of New Town Kolkata. ₹30,000 is the monthly rent of this 1 BHK flat. 2 Wardrobe, 1 Bed, 1 TV, Fridge, Microwave, 1 AC, Sofa, Dining Table and Gas Connection are some of the additional amenities available with the apartment. Located on the 1 floor, the flat comprises 1 bathrooms, 1 balcony, and has a carpet area of 424 sqft. 10 Open parking facility are also available. This property offers power back up, reserved parking, security. The brokerage amount of the 1 BHK apartment is zero.",30000,0,0,57,1,10 Open,Yes,Yes,No,Jogging and Strolling Track,False,True,Owner,98,Immediately,2026-04-07T23:31:10.000Z,"Apr 08, '26",True
YxzC+zqGryJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-615-Sq-ft-Multistorey-Apartment-FOR-Rent-Park-Street-in-Kolkata&id=4d423739363933393639,2026-04-19 13:50:41,22.5485008932805,88.3586888041899,,Park Street, Park Street,"19201|The Metro Station Plaza Shopping Mall, 19202|St. Xavier's College (Autonomous) - Kolkata, 19202|Apeejay School",,,Apartment,Furnished,14,16,,615,Sq-ft,Above 20 years,"You can avail the 1 BHK flat for rent in the well-known location of Park Street. The flat is available for rent at a competitive amount of ₹36,000. Located on the 14 floor, the flat comprises 1 bathrooms, 1 balcony, and has a carpet area of 615 sqft. This unit is designed with power back up, security, air conditioned, visitor parking. Find this apartment at 35/1, Chowringee Rd, Park Street area, Kolkata, West Bengal. There are no brokerage fees on this 1 BHK multistorey apartment.",36000,,,59,1,,No,No,No,"Air Conditioned, Visitor Parking, Banquet Hall",False,False,Owner,38,Immediately,2026-02-21T22:30:42.000Z,"Feb 22, '26",True
ky6XjLsgUlZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Rent-Lake-Place-in-Kolkata&id=4d423632333738383139,2026-04-19 13:50:41,22.5359260317081,88.3408025011159,,Anirban Chakraborty ,41 Jyotish Chandra Guha Sarani,,,,Apartment,,4,5,South,1250,Sq-ft,New Construction,"Its a 2 BHK Flat with 2 Bedrooms with attached bath, 1 Hall for living and Dining and a big Kitchen.The Flat is just 5 mins walking from the lake and main Bed Room onlooking the main road with a balcony attached with main bedroom.",35000,70000,,28,2,1 Covered,No,No,No,,False,False,Owner,95,Immediately,2026-03-03T21:32:39.000Z,"Mar 04, '26",True
MjwPuMhUU9xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-630-Sq-ft-Multistorey-Apartment-FOR-Rent-Jodhpur-Park-in-Kolkata&id=4d423833363533393633,2026-04-19 13:50:41,22.506455342508,88.3632888599587,,Jodhpur Park,"Kolkata, West Bengal","19210|Gariahat Road-Jodhpur Drainage Pumping Station Bus Stop, 19202|Pathfinder Higher Secondary Public School, 19202|Jodhpur Park Boys School, 19203|Sri Aurobindo Seva Kendra, 19206|Srishtishree Shopping Outlet, 19206|Dakshinapan Shopping Complex",,,Apartment,Furnished,2,3,,630,Sq-ft,5 to 10 years,"it is fully furnished with all amenities perfect for a single working person . market and departmental store is very nearby. If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Jodhpur Park. The 1 BHK apartment is available at a reasonable rent of ₹27,000. The apartment is on the 2 floor, has a covered area of 630 sqft with 1 bathrooms and 1 balcony. The apartment comes furnished with security, air conditioned, ro water system. Find this apartment at Jodhpur Park, Kolkata - South, West Bengal. The owner has posted this 1 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",27000,54000,,43,1,,Yes,No,Yes,"Air Conditioned, RO Water System",False,False,Owner,70,Immediately,2026-03-05T16:05:25.000Z,"Mar 05, '26",True
+hbUe8XdbuJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Jodhpur-Park-in-Kolkata&id=4d423833363734343639,2026-04-19 13:50:41,22.506455342508,88.3632888599587,,Jodhpur Park,Prince Anwar Shah Road,"19210|Gariahat Road-Jodhpur Drainage Pumping Station Bus Stop, 19202|Jodhpur Park Boys School, 19202|Pathfinder Higher Secondary Public School, 19203|Sri Aurobindo Seva Kendra, 19206|Srishtishree Shopping Outlet, 19206|Debs Corner",,,Apartment,Furnished,2,3,South - East,650,Sq-ft,Less than 5 years,"1 BHK well Furnished Resedential standalone Apartment Available For rent in Jodhpur park. Near South City Mall. Lift, power Backup, strong security guard with garage facility available. Find this 1 BHK rental flat in Jodhpur Park Kolkata. The 1 BHK apartment is available at a reasonable rent of ₹30,000. Located on the 2 floor, the flat comprises 1 bathrooms, 1 balcony, and has a covered area of 650 sqft. This flat is fitted with power back up, reserved parking, security, intercom facility, ro water system. This flat is located at Prince Anwar Shah Road, Jodhpur Park, Kolkata - South, West Bengal.",30000,30000,1000,46,1,,Yes,No,No,"Intercom Facility, RO Water System",True,True,Agent,78,Immediately,2026-03-07T03:12:23.000Z,"Mar 07, '26",True
81Ur5mZCOntzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-825-Sq-ft-Multistorey-Apartment-FOR-Rent-Action-Area-1-in-Kolkata&id=4d423833353238303337,2026-04-19 13:50:41,22.5782811149978,88.4632851916895,,Action Area 1,"New Town,Kolkata","19201|More Hypermart, 19201|Axis Mall, 19202|University Of Engineering And Management, 19202|The Newtown School, 19203|Tata medical center, 19203|Pkg Multispeciality Hospital, 19206|Galaxy Mall, 19206|Db Block Shopping Centre",,,Apartment,Furnished,8,23,South,825,Sq-ft,Less than 5 years,"You can explore this 1 BHK flat on rent in Action Area 1 Kolkata. The 1 BHK apartment is available at a reasonable rent of ₹45,000. Here you can enjoy world class facilities like 2 Wardrobe, 1 Bed, 1 TV, Fridge, Microwave, 2 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The apartment is on the 8 floor, has a carpet area of 550 sqft with 1 bathrooms and 1 balcony. 1 Covered parking facility are also available. The residence includes power back up, reserved parking, security. Find this apartment at New Town, Kolkata.",45000,135000,3,55,1,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
OdMeOWLLKC5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-825-Sq-ft-Multistorey-Apartment-FOR-Rent-Alipore-in-Kolkata&id=4d423834303030373835,2026-04-19 13:50:41,22.5244211760279,88.3338174803127,,Alipore,"Kolkata, West Bengal","19210|Majerhat Metro Station, 19210|National Library Bus Stop, 19201|Phoenix Market City Kolkata, 19201|The Enclave Mall, 19202|Department of Home Science, Viharilal College Campus (University of Calcutta), 19202|Sree Sarada Ashrama Balika Bidyalaya, 19203|Command Hospital, 19203|Woodlands Multispeciality Hospital Private Limited (WMHL), 19206|Fancy Market, 19206|The Gates Oswetry",,,Apartment,Furnished,2,3,South,825,Sq-ft,Less than 5 years,"If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Alipore. The rent of the 1 BHK flat is ₹42,000. The apartment is on the 2 floor, has a carpet area of 825 sqft with 1 bathrooms and 1 balcony. This home provides air conditioned, ro water system. Find this apartment at Alipore, Kolkata - Central, West Bengal. This 1 BHK apartment ad is listed by the owner, so there is no brokerage fee.",42000,,,51,1,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, RO Water System",False,False,Owner,44,Immediately,2026-03-30T17:20:15.000Z,"Mar 30, '26",True
8XreUDC+tXdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Rent-Belghoria-Expressway-in-Kolkata&id=4d423331343131343533,2026-04-19 13:50:41,22.6531742,88.3793497,,Belghoria Expressway,"2/80,jatindas nagar, flat no :216","19202|Vivekanand Model School, 19202|Sarodhamoyee Kindergarten School",,,Apartment,Furnished,3,3,,550,Sq-ft,Less than 5 years,"This well designed 1 Bedroom Unit is on 3 floor and has 1 bathroom Get this good Unit on a monthly charges of 1200000. If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Belghoria Expressway. The apartment is available at an affordable rental price of ₹12 Lac. The apartment is on the 3 floor, has a covered area of 550 sqft with 1 bathrooms and 1 balcony. This flat is located at 2/80,jatindas nagar, flat no :216, Belghoria Expressway, Kolkata - North, West Bengal. The owner has posted this 1 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",1200000,,,2182,1,,No,No,No,,False,False,Owner,33,Immediately,2026-02-26T17:35:01.000Z,"Feb 26, '26",True
83V55Eiu7YNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-400-Sq-ft-Multistorey-Apartment-FOR-Rent-Narkeldanga-in-Kolkata&id=4d423830373732303135,2026-04-19 13:50:41,22.578765,88.3826035,,Narkeldanga,"Kolkata, West Bengal",19203|KMC Hospital,,,Apartment,Semi-Furnished,2,5,,400,Sq-ft,,"Multistorey apartment is available for rent. It is a good location property. Please contact for more details. 1 BHK apartment is available on rent in Narkeldanga Kolkata right away. The multistorey apartment is available at rent of ₹4 Lac. This flat is located at Narkeldanga, Kolkata - North, West Bengal. The brokerage amount of the 1 BHK apartment is zero.",400000,,,1000,1,,No,No,No,,False,False,Owner,31,Immediately,2026-04-04T17:35:02.000Z,"Apr 04, '26",True
YIWVgnSFkblzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-390-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Madhyam-Gram-in-Kolkata&id=4d423730333431323431,2026-04-19 13:50:41,22.6911425370566,88.4760379308133,,Madhyamgram,"Kolkata, West Bengal","19210|Madhyamgram Auto Stand, 19210|Madhyamgram railway station, 19201|More Supermarket - Jessore Road, Madhyamgram, 19201|Star Mall, 19202|St. Jude?S High School, 19202|Vivekananda College, Madhyamgram, 19203|Pharmacy - Narayana Hospital, 19203|Lotus Super Speciality Hospital, Madhyamgram Kolkata, 19206|Star Mall, 19206|Trends Shopping Mall",,,Builder Floor Apartment,Unfurnished,5,6,,390,Sq-ft,,"You can avail the 1 BHK flat for rent in the well-known location of Madhyam Gram. The address is Madhyam Gram, Kolkata - North 24 Parganas District, West Bengal. This 1 BHK rental flat comes with no brokerage fees.",1700000,,,4359,1,,No,No,No,,False,False,Owner,28,Immediately,2026-04-08T17:35:02.000Z,"Apr 08, '26",True
F52I8QWPBXFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-425-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Nandi-Bagan-in-Kolkata&id=4d423435323731303739,2026-04-19 13:50:41,22.5082503267424,88.3857838448336,,Nandi Bagan,"Kolkata, West Bengal",,,,Builder Floor Apartment,Furnished,3,3,,425,Sq-ft,,"This Builder Floor Apartment is located at 3rd floor in a building of total 3 floors. You can avail the 1 BHK flat for rent in the well-known location of Nandi Bagan. The apartment is located at Nandi Bagan, Kolkata - South, West Bengal. This 1 BHK apartment ad is listed by the owner, so there is no brokerage fee.",1850000,,,4353,1,,No,No,No,,False,False,Owner,0,Immediately,2026-04-05T17:35:01.000Z,"Apr 05, '26",True
YV0fyx05Mg9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-400-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Baguiati-in-Kolkata&id=4d423335343436333031,2026-04-19 13:50:41,22.6174825,88.428258,,Baguiati,"Kolkata, West Bengal","19201|Visal Market, 19201|Baguiati Vip Super Market Society, 19202|Calcutta Public School, 19202|Teghoria High School, 19203|Evenue Nursing Home, 19203|Charnock Hospital, 19206|Vishal Mega Mart, 19206|The Scarlet",,,Builder Floor Apartment,,Ground,4,,400,Sq-ft,10 to 15 years,"This spacious Builder Floor Apartment is located at Ground floor in a tower of total 4 floors. This Builder Floor Apartment spacious apartment was constructed approx. 10 to 15 years back. 1 BHK apartment is available on rent in Baguiati Kolkata right away. Visit the apartment at Baguiati, Kolkata - North, West Bengal. This 1 BHK rental flat comes with no brokerage fees.",1600000,20000,,4000,1,,No,No,No,,False,False,Owner,31,Immediately,2026-04-05T17:35:01.000Z,"Apr 05, '26",True
