listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
2hWf2Mww+YVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-625-Sq-ft-Multistorey-Apartment-FOR-Rent-EON-Free-Zone-in-Pune&id=4d423832373830303633,2026-04-19 13:42:01,18.5530373310438,73.951490167295,,EON Free Zone,"Kharadi,Pune","19201|Supreme Arcade, 19202|Eon Gyanankur English School, 19203|Jeewan Jyot Hospital",,,Apartment,Semi-Furnished,4,6,North,625,Sq-ft,Less than 5 years,"1 BHK in Prime location of Kharadi. You can avail the 1 BHK flat for rent in the well-known location of EON Free Zone. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹27,000. Some attractive additional facilities available with the flat are 1 Wardrobe and Gas Connection. The flat is on the 4 floor and includes 1 bathrooms, 1 balcony with a carpet area of 460 sqft. This unit is designed with reserved parking, security. The full address of the apartment is Kharadi,Pune, EON Free Zone, Pune - East, Maharashtra.",27000,50000,1800,43,1,,No,No,No,,False,True,Agent,100,Immediately,2026-04-18T23:45:33.000Z,Today,True
WYRQ5FYKUP5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Viman-Nagar-in-Pune&id=4d423834303931353731,2026-04-19 13:42:01,18.5670809479105,73.9171057653814,,Viman Nagar Central,"Pune, Maharashtra","19210|Ramwadi Metro Station|5 minutes, 19201|Gupta Super Market, 19201|Big Mall, 19202|Pm Shree Kendriya Vidyalaya, 19202|TASMAC, 19203|Salunke Hospital, 19206|Viman Nagar Shopping Mall, 19206|Star Bazaar",,,Apartment,Furnished,1,4,East,650,Sq-ft,5 to 10 years,"Furnished 1 Bhk Apartment Available for rent on Immediate Basis A beautiful 1 BHK flat is available for rent in Viman Nagar. This 1 BHK flat is available at the reasonable rent amount of ₹28,000. Located on the 1 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 500 sqft. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The address is Viman Nagar, Pune, Maharashtra.",28000,50000,0,43,2,,No,No,No,"Air Conditioned, Laundry Service, Internet/Wi-Fi Connectivity, Outdoor Tennis Courts",True,True,Agent,71,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
x1USe+38VvRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Rent-EON-Free-Zone-in-Pune&id=4d423833353832383939,2026-04-19 13:42:01,18.5530373310438,73.951490167295,,EON Free Zone,"Kharadi,Pune","19201|Supreme Arcade, 19202|Eon Gyanankur English School, 19203|Jeewan Jyot Hospital",,,Apartment,Semi-Furnished,14,28,East,500,Sq-ft,New Construction,"You can explore this 1 BHK flat on rent in EON Free Zone Pune. This 1 BHK flat is available at the reasonable rent amount of ₹28,000. If you rent the flat, you will have access to facilities like 2 Wardrobe, 1 Bed, Fridge, Microwave, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The apartment is on the 14 floor, has a carpet area of 380 sqft with 1 bathrooms and 1 balcony. The property includes 1 Covered parking. The residence includes power back up, reserved parking, security. Find this apartment at Kharadi, Pune..",28000,70000,0,56,1,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-18T23:45:32.000Z,Today,True
O6gw45+5jJFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-350-Sq-ft-Multistorey-Apartment-FOR-Rent-Kalyani-Nagar-in-Pune&id=4d423834313634383039,2026-04-19 13:42:01,18.5476795,73.901482,,Kalyani Nagar,Kalyani Nagar,"19210|Kalyani Nagar Metro Station|5 minutes, 19201|Cerebrum It Park, 19202|The Lexicon International School, 19202|The Lexicon International School, Kalyani Nagar, 19203|Adarsh Nursing Home, 19206|Vascon Mariplex Mall, 19206|DMart",,,Apartment,Furnished,7,12,,,,5 to 10 years,"Beautiful 3 bhk brand new, unused flat higher floor, no over viewing, full greenery flat with all modern amenities in the society You can explore this 1 BHK flat on rent in Kalyani Nagar Pune. The rent of the 1 BHK flat is ₹35,000. Located on the 7 floor, the flat has 1 bathrooms, 1 balcony in carpet area of 350 sqft. This property features 12 floor and offers a range of Early Learning Centre facilities. This home provides power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system.",35000,100000,,,1,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,49,Immediately,2026-04-17T23:45:22.000Z,Yesterday,True
LeoLO6Yr9lJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Shastrinagar-in-Pune&id=4d423833323730343037,2026-04-19 13:42:01,18.5552944799596,73.895746286678,,Shastrinagar,"Shastrinagar Yerawada,Pune","19202|G H Raisoni International Skill Tech University, Pune, 19202|Canary High, International School, 19203|Sahyadri Super Speciality Hospital Nagar Road, 19206|Creaticity Mall",,,Apartment,Furnished,4,7,South,650,Sq-ft,15 to 20 years,"If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Shastrinagar. ₹30,000 is the monthly rent of this 1 BHK flat. The flat comes with some add-on facilities such as 1 Wardrobe, 1 Bed, Fridge, Sofa, Washing Machine, Dining Table and Gas Connection. The apartment is on the 4 floor, has a carpet area of 550 sqft with 1 bathrooms and 1 balcony. This property offers power back up, reserved parking, security. Visit the flat at Air Force Area,Shastrinagar,Yerawada,Pune,Maharashtra.",30000,70000,0,46,1,,Yes,No,No,Jogging and Strolling Track,False,True,Agent,92,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
lIr0lxn9mGtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-720-Sq-ft-Multistorey-Apartment-FOR-Rent-EON-Free-Zone-in-Pune&id=4d423833363333363533,2026-04-19 13:42:01,18.5530373310438,73.951490167295,,EON Free Zone,"Kharadi,Pune","19201|Supreme Arcade, 19202|Eon Gyanankur English School, 19203|Jeewan Jyot Hospital",,,Apartment,Furnished,7,13,East,720,Sq-ft,Less than 5 years,"this is 1 bhk flat aviable for rent in global lifestyle society, which is in walking distance from wtc , 2 washrooms avilable 1 BHK flat is available for rent in EON Free Zone immediately. The rent of the 1 BHK flat is ₹32,000. If you rent the flat, you will have access to facilities like Fridge, Microwave and Gas Connection. The apartment is on the 7 floor, has a carpet area of 559 sqft with 2 bathrooms and 2 balcony. 1 Covered parking space is also available. The flat comes with power back up, reserved parking, security. Visit the flat at S No 242/1,242/2, Hinjavadi (Ct), Mulshi, Pune, Maharashtra.",32000,60000,0,44,2,1 Covered,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,78,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
HFJzX3sIdERzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Rent-Hinjewadi-in-Pune&id=4d423730383835353135,2026-04-19 13:42:01,18.601732750311,73.7220719182405,,Hinjewadi,Pune,"19210|Rajmudra Chowk Bus Stop, 19210|Hinjewadi Phata, 19201|Motherson Sumi System Limited, 19201| Infosys, 19202|Crimson Anisha Global School, 19202|Symbiosis Centre for Information Technology, 19203|Shatayu Hospital, 19203|Sant Tukaram Hospital, 19206|Vision One Mall, 19206|Xion Mall",,,Apartment,Furnished,22,28,North,700,Sq-ft,New Construction,"Near to Rajiv Gandhi infotech park. If you are searching a 1 BHK apartment for rent in Hinjewadi, check out this amazing rental flat. The 1 BHK apartment is available at a reasonable rent of ₹32,000. Located on the 22 floor, the flat comprises 1 bathrooms, 1 balcony, and has a carpet area of 500 sqft. This building features 28 floor and provides Kids Club facilities. The flat comes with power back up, reserved parking, security, intercom facility, ro water system. The address is Survey No.119 Part To 125 Plus 154 Part To 160 Plus 160/2 To 171 Plus 173, Plot No.1 At Hinjavadi.",32000,75000,3000,46,1,,No,No,No,"Laundry Service, Internet/Wi-Fi Connectivity, RO Water System, Jogging and Strolling Track",False,True,Agent,79,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
JBYlz3eQ6tpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Rent-EON-Free-Zone-in-Pune&id=4d423834303738303631,2026-04-19 13:42:01,18.5530373310438,73.951490167295,,EON Free Zone,"Kharadi,Pune","19201|Supreme Arcade, 19202|Eon Gyanankur English School, 19203|Jeewan Jyot Hospital",,,Apartment,Furnished,7,12,East,500,Sq-ft,Less than 5 years,"Available 1bhk fully furnished flat for rent in Gera shristi bachelors allowed immediate possession call for more details milestone properties kharadi. You can avail the 1 BHK flat for rent in the well-known location of EON Free Zone. This 1 BHK flat can be availed at the rental price of ₹26,000. Live in this lovely flat and get access to various useful facilities such as 1 Wardrobe, 1 Bed, 1 TV, Fridge, Sofa, Washing Machine and Gas Connection. The property includes 1 Open parking. The apartment comes furnished with reserved parking. The apartment is located at Kharadi,Pune, EON Free Zone, Pune - East, Maharashtra.",26000,60000,0,52,1,1 Open,No,No,No,,False,True,Agent,100,Immediately,2026-04-18T23:45:35.000Z,Today,True
IjTxOGiI725zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-562-Sq-ft-Multistorey-Apartment-FOR-Rent-Mahalunge-in-Pune&id=4d423834313138343939,2026-04-19 13:42:01,18.5721265707285,73.7570589491508,,Mahalunge,"Godrej Green Cove, Nande Balewadi Road, Mahalunge","19210|Radha Chowk, 19201|Mahalunge Hi-Tech City, 19202|Global Indian International School",,,Apartment,Semi-Furnished,21,25,,562,Sq-ft,2016,"1 BHK flat is available for rent in Mahalunge immediately. The multistorey apartment is available at rent of ₹26,000. Get access to smart facilities such as 1 Bed and 1 Wardrobe simply by choosing this flat for rent. The flat is located on the 21 floor which includes 2 bathrooms, 2 balcony, and covers a carpet area of 424 sqft. 1 Covered parking space is also available. The apartment comes furnished with power back up, reserved parking, security. This flat is located at Godrej Green Cove, Nande Balewadi Road, Mahalunge.",26000,75000,,46,2,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,70,Select Date,2026-04-18T23:45:35.000Z,Today,True
sJx+4TPV9qxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Rent-Clover-Park-View-in-Pune&id=4d423834323833383939,2026-04-19 13:42:01,18.5312635364801,73.8992995305473,,Clover Park View,"Pune, Maharashtra",,,,Apartment,Furnished,5,9,East,550,Sq-ft,10 to 15 years,1 BHK Fully Furnished Flat Koregaon Park Pune Rent 30000 Available 25 AprilProperty DetailsConfiguration 1 BHK ApartmentFurnishing Fully FurnishedRent 30000 per monthDeposit 3 MonthsAvailability 25 AprilLocation Madhukunj Co op Society Lane 8 Koregaon Park Pune,30000,50000,0,55,1,"1 Covered, 1 Open",No,No,No,,False,True,Agent,98,Immediately,2026-04-17T10:34:27.000Z,"Apr 17, '26",True
rgJTfk9az8RzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Hinjewadi-in-Pune&id=4d423833393533333531,2026-04-19 13:42:01,18.601732750311,73.7220719182405,,Hinjewadi,"Hinjawadi,Pune","19210|Hinjewadi Phata, 19210|Rajmudra Chowk Bus Stop, 19201|Tech Mahindra Ltd, 19201|Tata Consultancy Services, 19202|Blue Ridge Public School, 19202|Rahul International School, 19203|NEXUS CARE MULTI-SPECIALITY HOSPITAL, 19203|Balaji Multi Speciality Hospital, 19206|Vision One Mall, 19206|Prime City Centre",,,Apartment,Furnished,9,20,East,650,Sq-ft,5 to 10 years,"If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Hinjewadi. The apartment is available at an affordable rental price of ₹27,000. Get access to smart facilities such as 1 Wardrobe, 1 Bed, 1 TV, Fridge, Microwave, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection simply by choosing this flat for rent. The apartment is on the 9 floor, has a carpet area of 480 sqft with 1 bathrooms and 1 balcony. The property includes 1 Covered parking. This building features 20 floor and provides Kids Club, Kids Play Pool With Water Slides facilities. This unit is designed with power back up, reserved parking, security. The full address of the apartment is Phase 1, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi Pimpri-Chinchwad, Maharashtra.",27000,60000,0,42,1,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-18T23:45:34.000Z,Today,True
6rLY52haqTtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-560-Sq-ft-Multistorey-Apartment-FOR-Rent-Koregaon-Park-in-Pune&id=4d423739383639343939,2026-04-19 13:42:01,18.537448213619,73.8946928366916,,Koregaon Park,kp,"19210|Bhairoba Pumping Station Bus Stop, 19201|Mahalaxmi Super Market, 19202|Sadhu Vaswani Institute of Management Studies, 19202|The Lexicon International School",,,Apartment,Unfurnished,4,5,North,560,Sq-ft,5 to 10 years,"residential Apartment 1 bhk for rent 35k , fully furnished with white goods Find this 1 BHK rental flat in Koregaon Park Pune. This 1 BHK flat can be availed at the rental price of ₹35,000. The residents of the flat have access to additional facilities such as 1 Wardrobe, 1 Bed, 1 TV, Fridge, Microwave, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is on the 4 floor and includes 1 bathrooms, 2 balcony with a covered area of 560 sqft. The property includes 1 Open parking. This unit features power back up, reserved parking, security, air conditioned, visitor parking, intercom facility, ro water system. Visit the apartment at kp, Koregaon Park, Pune - Central, Maharashtra.",35000,100000,3000,62,1,1 Open,No,No,No,"Air Conditioned, Laundry Service, Internet/Wi-Fi Connectivity, Jogging and Strolling Track",False,True,Agent,100,Immediately,2026-04-18T23:45:32.000Z,Today,True
lj4ddiJo9ElzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Rent-Koregaon-Park-in-Pune&id=4d423833323733303337,2026-04-19 13:42:01,18.537448213619,73.8946928366916,,Koregaon Park,"Pune, Maharashtra","19210|Bhairoba Pumping Station Bus Stop, 19201|Mahalaxmi Super Market, 19202|The Lexicon International School, 19202|Sadhu Vaswani Institute of Management Studies",,,Apartment,Furnished,Ground,3,North,750,Sq-ft,15 to 20 years,"1bhk flat fully furnished in koregaonpark near nature basket If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Koregaon Park. This 1 BHK flat is available at the reasonable rent amount of ₹35,000. This unit features reserved parking, security, service/goods lift, air conditioned, intercom facility.",35000,70000,,47,1,,No,No,No,"Air Conditioned, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,76,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
Uaw2Y9G8ErtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Rent-Kharadi-in-Pune&id=4d423833363335333339,2026-04-19 13:42:01,18.5527185,73.9454065,,Kharadi,Goel Ganga Constella,"19210|Kharadi Bypass Bus Stop, 19210|Yashwant Nagar Bus Stop, 19201|Nyati Plaza, 19201|Nyati Plaza, 19202|Dy Patil College, 19202|Tukanusaya English Medium School, 19203|Shree Hospital, 19203|Gyan Deep Hospital, 19206|Pratik More, 19206|Global Highstreet",,,Apartment,Semi-Furnished,5,12,East,600,Sq-ft,10 to 15 years,"If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Kharadi. The 1 BHK apartment is available at a reasonable rent of ₹28,000. The apartment is on the 5 floor, has a carpet area of 520 sqft with 1 bathrooms and 1 balcony. The apartment comes furnished with reserved parking, visitor parking.",28000,,,47,1,,No,No,No,Visitor Parking,True,True,Agent,51,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
