listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
dcazxAUygfxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Rent-Jagatpur-Village-in-Ahmedabad&id=4d423831303338343739,2026-04-19 13:53:50,23.112271,72.5433624,,Jagatpur Village,"4446, New Chamunda Society, Godrej Garden City, Chandkheda",19206|Shreeji Mall,,,Apartment,Furnished,9,14,East,600,Sq-ft,Less than 5 years,"1bhk fully furnshid avi ready to move in socity. 1 BHK flat is available for rent in Jagatpur Village immediately. ₹22,000 is the monthly rent of this 1 BHK flat. Some premium add-on facilities bundled with the flat are 1 Wardrobe, 1 Bed, 1 TV, Fridge, Microwave, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection. Located on the 9 floor, the flat has 1 bathrooms, 1 balcony in carpet area of 650 sqft. There is also facility of 1 Covered parking. The apartment comes furnished with power back up, reserved parking, security. The address is 44/46, New Chamunda Society, Godrej Garden City, Chandkheda.",22000,44000,0,37,1,1 Covered,No,No,No,,True,True,Agent,100,Immediately,2026-03-05T11:47:20.000Z,"Mar 05, '26",True
vX+ShmLievNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Rent-Ghodasar-in-Ahmedabad&id=4d423834323434383331,2026-04-19 13:53:50,22.9760073517989,72.6166098830645,,Ghodasar,"Ahmedabad, Gujarat","19210|Ghodasar Bus Stand, 19201|Hari Om Nagar Shopping Center, 19201|Shreenath Signet, 19202|Sacred Flower School, 19202|Stenography Ahmedabad, 19203|Vishal Medical, 19203|Rims Superspeciality Hospital",,,Apartment,Semi-Furnished,Ground,2,,700,Sq-ft,Above 20 years,"Find this 1 BHK rental flat in Ghodasar Ahmedabad. Available at a rental price of ₹10,000, this 1 BHK flat is worth considering. Visit the apartment at Ghodasar Canal Rd, Aakash Metrocity, Paras Nagar, Isanpur, Ahmedabad, Gujarat.",10000,10000,500,14,1,,No,No,No,,False,True,Agent,63,Immediately,2026-04-15T08:11:11.000Z,"Apr 15, '26",True
kRl90nzoivpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Shantigram-in-Ahmedabad&id=4d423834303838383831,2026-04-19 13:53:50,23.1674688683229,72.5359727311977,,Home Advice ,"Sarkhej Gandhinagar Highway,Ahmedabad",19202|Adani Institute of Infrastructure Engineering,,,Apartment,Furnished,5,7,East,650,Sq-ft,Less than 5 years,1 BHK Fully Furnished Flat Well Maintained Ready to Move Ideal for Bachelor Couple Small Family Good Ventilation Natural Light Bed Mattress Sofa Wardrobe AC Refrigerator Washing Machine Modular Kitchen Society Amenities 247 Security Garden Area Children Play Area Lift Facility Parking Available,21500,46000,0,33,1,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,92,Immediately,2026-04-05T11:59:53.000Z,"Apr 05, '26",True
WEZtHJRubbdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-858-Sq-ft-Multistorey-Apartment-FOR-Rent-Sarkhej-in-Ahmedabad&id=4d423833363139373233,2026-04-19 13:53:50,22.9752425,72.497116,,Sarkhej,"Sarkhej Gandhinagar Highway,Ahmedabad","19201|Khan Market, 19206|More N More General Store",380051,,Apartment,Furnished,7,14,North - East,858,Sq-ft,2014,"its brand new flat for rent with good new furniture.in very good society and location.call for more details. You can avail the 1 BHK flat for rent in the well-known location of Sarkhej. The 1 BHK apartment is available at a reasonable rent of ₹25,000. Live in this lovely flat and get access to various useful facilities such as 1 Wardrobe, 1 Bed, Fridge, 1 AC and Sofa. The building comprises 14 floor and includes Kids play area features. This unit is designed with power back up, security. The full address of the apartment is Near.Ujala Cross Road, Off.S.G.Highway, Ahmedabad-380051.",25000,50000,0,29,2,,No,No,No,,False,True,Agent,83,Immediately,2026-03-02T13:00:35.000Z,"Mar 02, '26",True
Gy2CwKes+a1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-130-Sq-ft-Multistorey-Apartment-FOR-Rent-Thaltej-in-Ahmedabad&id=4d423834313132393137,2026-04-19 13:53:50,23.0584766,72.5051231,,Thaltej,near hydus hospital,"19210|Sardar Patel Institute Bus Stop, 19210|Thaltej Gam Bus Stop, 19201|Maple Trade Centre, 19201|Shilp corporate park, 19202|Indus Institute of Technology Engineering, 19202|Sattva Vikas School, 19203|Zydus Hospital, 19203|Urban Health Center Thaltej, 19206|The Acropolis, 19206|SG Mall",,,Apartment,Semi-Furnished,4,5,East,130,Sq-ft,Less than 5 years,"nice for leaving If you are searching a 1 BHK apartment for rent in Thaltej, check out this amazing rental flat. The 1 BHK apartment is available at a reasonable rent of ₹13,000. Located on the 4 floor, the flat has 1 bathrooms, 1 balcony in carpet area of 130 sqft. This unit is designed with reserved parking, security, service/goods lift, visitor parking. Visit the apartment at Opp venetian villa nr anand Niketan school thaltej shiaj road thaltej ahmedabad.",13000,,,100,1,,Yes,No,No,"Service/Goods Lift, Visitor Parking",True,True,Agent,71,Immediately,2026-04-07T05:56:19.000Z,"Apr 07, '26",True
kaNhhBF4ZGFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1197-Sq-ft-Multistorey-Apartment-FOR-Rent-Motera-in-Ahmedabad&id=4d423834313930313239,2026-04-19 13:53:50,23.0973956,72.6024874,,Motera,"Ahmedabad, Gujarat","19210|Motera Metro Station|5 minutes, 19210|Ashok Vihar Bus Stop, 19201|North Plaza, 19201|4D Square Mall, Motera, 19202|Swastik School, 19202|IDP School, 19203|Matis Multispeciality Hospital, 19203|Sentara Hospital, 19206|DMart, 19206|Shree Balaji Mall",,,Apartment,Furnished,4,10,East,1197,Sq-ft,Less than 5 years,"It has 1 BHK fully furnished flat for rent in Motera. If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Motera. The multistorey apartment is available at rent of ₹18,000. Some attractive additional facilities available with the flat are 1 Wardrobe, 1 Bed, 1 TV, Fridge, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is on the 4 floor and includes 2 bathrooms, 1 balcony with a carpet area of 790 sqft. 1 Covered parking space is also available. The apartment comes furnished with power back up, reserved parking, security. The apartment is located at Gandhi Nagar Rd, Parvati Nagar, Motera, Ahmedabad, Gujarat.",18000,36000,0,15,2,1 Covered,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,75,Immediately,2026-04-11T03:57:06.000Z,"Apr 11, '26",True
yoKphxAeUiFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1170-Sq-ft-Multistorey-Apartment-FOR-Rent-Makarba-Road-in-Ahmedabad&id=4d423832343736343533,2026-04-19 13:53:50,22.9987167377418,72.5123961645205,,Makarba Road,"Ahmedabad, Gujarat",,,,Apartment,Furnished,3,5,East,1170,Sq-ft,Less than 5 years,"It's very nice 1 BHK apartment well maintained society in prime location. Find 1 BHK flat for rent in Makarba Road Ahmedabad. ₹16,000 is the monthly rent of this 1 BHK flat. The flat comes with some add-on facilities such as 2 Wardrobe, 1 Bed, 1 TV, Fridge, 1 AC, Sofa and Gas Connection. The flat is on the 3 floor and includes 1 bathrooms, 1 balcony with a carpet area of 990 sqft. 1 Covered parking space is also available. This home provides power back up, reserved parking, security. The address is Makarba, Ahmedabad, Gujarat.",16000,32000,0,14,1,1 Covered,No,No,No,,True,True,Agent,95,Immediately,2026-03-31T04:04:10.000Z,"Mar 31, '26",True
oemFsFr8hsJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-120-Sq-yrd-Multistorey-Apartment-FOR-Rent-Ashram-Road-in-Ahmedabad&id=4d423833393838343339,2026-04-19 13:53:50,23.0421075,72.5695783,,Ashram Road,Near by well come hotel,19202|Balghar,,,Apartment,Semi-Furnished,1,4,East,120,Sq-yrd,5 to 10 years,"only bachelor allowed 1 BHK flat is available for rent in Ashram Road immediately. ₹18,000 is the monthly rent of this 1 BHK flat. The apartment is on the 1 floor, has a carpet area of 90 sqyrd with 1 bathrooms and 1 balcony. This unit is designed with reserved parking, security, service/goods lift, air conditioned, ro water system. Visit the flat at Near by well come hotel, Ashram Road, Ahmedabad - Central, Gujarat.",18000,36000,1000,17,1,,Yes,No,No,"Service/Goods Lift, Air Conditioned, RO Water System",False,True,Agent,78,Immediately,2026-03-29T14:20:13.000Z,"Mar 29, '26",True
LUqe8Iog8JxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-660-Sq-ft-Multistorey-Apartment-FOR-Rent-Vejalpur-in-Ahmedabad&id=4d423834313236353435,2026-04-19 13:53:50,23.005960690278,72.5185067017253,,Vejalpur,"Vejalpur,Ahmedabad","19210|Vastrapur Railway Station, 19202|Ananda Global School, 19202|Prashant Higher Secondary School, 19203|Apollo Hospitals Enterprise Limited, 19203|Akshar Hospital, 19206|Apm Mall, 19206|Family Supermarket",,,Apartment,Unfurnished,4,5,,660,Sq-ft,5 to 10 years,"The property is unfurnished with modular kitchen for rent possession will be given by 1st may. If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Vejalpur. You can get this flat at monthly rent of ₹15,000. The residence includes reserved parking, security. Visit the flat at Swareet Apartments, Juhapura, Ahmedabad, Gujarat .",15000,30000,2500,23,1,,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,89,Select Date,2026-04-07T13:13:57.000Z,"Apr 07, '26",True
YcWrch+O/9tzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Rent-Jagatpur-in-Ahmedabad&id=4d423834313534313633,2026-04-19 13:53:50,23.1122456,72.5480612,,Jagatpur,"Ahmedabad, Gujarat",19202|Global Indian International School,,,Apartment,Semi-Furnished,4,12,,,,New Construction,"If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Jagatpur. The multistorey apartment is available at rent of ₹16,000. The flat is on the 4 floor and includes 1 bathrooms, 1 balcony with a carpet area of 750 sqft. The full address of the apartment is Jagatpur, Ahmedabad - North, Gujarat.",16000,32000,,,1,,No,No,No,,True,True,Agent,31,Immediately,2026-04-09T05:53:50.000Z,"Apr 09, '26",True
qIiFcr4gbOxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-640-Sq-ft-Multistorey-Apartment-FOR-Rent-Jagatpur-in-Ahmedabad&id=4d423833393435323739,2026-04-19 13:53:50,23.1122456,72.5480612,,Jagatpur,road touch,19202|Global Indian International School,,,Apartment,Semi-Furnished,4,14,East,640,Sq-ft,Less than 5 years,"You can avail the 1 BHK flat for rent in the well-known location of Jagatpur. The multistorey apartment is available at rent of ₹16,500. The flat is on the 4 floor and includes 1 bathrooms, 1 balcony with a covered area of 640 sqft. This home provides power back up, security, air conditioned, ro water system. Visit the flat at Gota, Ahmedabad, Gujarat.",16500,,,26,1,,No,No,No,"Air Conditioned, RO Water System, Banquet Hall",False,True,Agent,66,Immediately,2026-03-26T06:09:49.000Z,"Mar 26, '26",True
Fj2WacoXitdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Rent-Motera-in-Ahmedabad&id=4d423833393535373037,2026-04-19 13:53:50,23.0973956,72.6024874,,Motera,motera,"19210|Motera Metro Station, 19210|Ashok Vihar Bus Stop, 19201|North Plaza, 19201|4D Square Mall, Motera, 19202|Swastik School, 19202|IDP School, 19203|Sentara Hospital, 19203|Matis Multispeciality Hospital, 19206|Agora Mall, 19206|Sangath Mall",,,Apartment,Furnished,3,5,East,850,Sq-ft,15 to 20 years,"1 bhk furnish flat for rent motera area Find 1 BHK flat for rent in Motera Ahmedabad. The apartment is available at an affordable rental price of ₹16,500. The residents of the flat have access to additional facilities such as 1 Wardrobe, 1 Bed, 1 AC and Fridge. The flat is located on the 3 floor which includes 1 bathrooms, 1 balcony, and covers a carpet area of 500 sqft. There is also facility of 1 Open parking. The property features reserved parking, security. The full address of the apartment is motera, Motera, Ahmedabad - North, Gujarat.",16500,33000,1000,19,1,1 Open,No,No,No,,False,True,Agent,100,Immediately,2026-03-26T16:36:16.000Z,"Mar 26, '26",True
FmMbP/IloHFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Rent-Gota-in-Ahmedabad&id=4d423732383033393533,2026-04-19 13:53:50,23.102435,72.5435545,,Gota,"Sarkhej Gandhinagar Highway,Ahmedabad","19210|Vandematram Arcade, 19201|Vandematram Arcade, 19201|Athena Avenue, 19202|Nirma University of Science and Technology, 19202|Bhavin Vidhya Vihar, 19203|Sunrise Hospital, 19203|Rudram Hospital, 19206|P Square Movieplex, 19206|Shreeji Mall",,,Apartment,Furnished,2,12,East,600,Sq-ft,New Construction,"1 bhk flat on rent godraj garden city vrindavan rent 19500 k all inq plz call me. Find this 1 BHK rental flat in Gota Ahmedabad. The rent of the 1 BHK flat is ₹18,500. Get access to smart facilities such as 1 Wardrobe, 1 Bed, 1 TV, Fridge, Microwave, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection simply by choosing this flat for rent. The apartment is on the 2 floor, has a carpet area of 65 sqyrd with 1 bathrooms and 1 balcony. 1 Open parking facility are also available. The flat comes with power back up, reserved parking, security. The full address of the apartment is 44/46, New Chamunda Society, Godrej Garden City, Chandkheda.",18500,39000,0,31,1,1 Open,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-03-25T10:14:11.000Z,"Mar 25, '26",True
njBOhzW6wClzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-693-Sq-ft-Multistorey-Apartment-FOR-Rent-Vasna-in-Ahmedabad&id=4d423833393439383931,2026-04-19 13:53:50,23.0027905,72.5443735,,Vasna,"Vasna,Ahmedabad","19210|APMC Metro Station|5 minutes, 19210|Telephone Exchange (Vasna) Bus Stop, 19202|Ruth Memorial School, 19202|Ahmedabad Arts and Commerce College, 19203|Jivandeep Hospital",,,Apartment,Semi-Furnished,5,12,,693,Sq-ft,10 to 15 years,"1bhk semi furnished flat at new vasna road You can avail the 1 BHK flat for rent in the well-known location of Vasna. This 1 BHK flat is available at the reasonable rent amount of ₹16,500. Live in this lovely flat and get access to various useful facilities such as 1 Wardrobe, 1 Bed, 1 AC, Washing Machine and Gas Connection. The flat is located on the 5 floor which includes 1 bathrooms, 1 balcony, and covers a carpet area of 730 sqft. The property includes 1 Covered parking. This residential building features 12 floor and ensures Early Learning Centre comfort. This unit is designed with power back up, reserved parking, security. Visit the flat at BH G B SHAH college .",16500,33000,,24,1,1 Covered,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,79,Immediately,2026-03-26T09:28:54.000Z,"Mar 26, '26",True
xwEVTKB/cwFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-720-Sq-ft-Multistorey-Apartment-FOR-Rent-Vejalpur-in-Ahmedabad&id=4d423531303537373932,2026-04-19 13:53:50,23.005960690278,72.5185067017253,,Vejalpur,"Vejalpur,Ahmedabad","19210|Vastrapur Railway Station, 19202|Ananda Global School, 19202|Prashant Higher Secondary School, 19203|Apollo Hospitals Enterprise Limited, 19203|Akshar Hospital, 19206|Apm Mall, 19206|Family Supermarket",,,Apartment,Furnished,3,5,East,720,Sq-ft,Less than 5 years,"specious 1bhk fully furnished flat available for rent at vejalpur prime location for more details please contact us You can avail the 1 BHK flat for rent in the well-known location of Vejalpur. This 1 BHK flat can be availed at the rental price of ₹15,000. Get access to smart facilities such as 1 Wardrobe, 1 Bed, Fridge, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection simply by choosing this flat for rent. The apartment is on the 3 floor, has a carpet area of 445 sqft with 1 bathrooms and 1 balcony. 1 Covered parking facility are also available. The residence includes power back up, reserved parking, security. The flat can be visited at Kalapi Marg, Bakeri City, Quresh Nagar Society, Vejalpur, Ahmedabad,.",15000,30000,0,21,1,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,95,Immediately,2026-03-17T07:09:41.000Z,"Mar 17, '26",True
