listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
Ta8t/N86oslzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Greater-Noida&id=4d423834323137333039,2026-04-19 13:48:45,28.615887848111,77.4262748642862,,Noida Extension,"Noida Extension,Greater Noida","19202|Gautam Buddha University, 19202|Billabong High School",,,Apartment,Furnished,2,2,North - East,585,Sq-ft,2010,"Dream Valley Resort, located near Chilkur in Hyderabad, is a 20acre, naturecentric leisure destination featuring a water park, landscaped gardens, and diverse event venues. Known for its ecofriendly ambiance, it offers swimming pools, adventure activities, and a range of accommodation options suitable for family holidays, corporate events, and day outings",23000,23000,1320,39,1,1 Open,Yes,No,No,Jogging and Strolling Track,False,True,Agent,92,Immediately,2026-04-13T08:31:40.000Z,"Apr 13, '26",True
4R7HfLm5hEdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Rent-Omicron-1-in-Greater-Noida&id=4d423830313232393637,2026-04-19 13:48:45,28.4625646663021,77.5626288780219,,Omicron 1,"Omicron 1,Greater Noida",19202|Scholars Home International School,,,Apartment,Semi-Furnished,21,21,North,500,Sq-ft,New Construction,"You can avail the 1 BHK flat for rent in the well-known location of Omicron 1. The flat is available for rent at a competitive amount of ₹12,000. The apartment is on the 21 floor, has a carpet area of 450 sqft with 1 bathrooms and 1 balcony. You will also find 1 Covered parking facility. This home provides reserved parking.",12000,24000,1500,24,1,1 Covered,No,No,No,,True,True,Agent,98,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
tTTAsORmsztzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-477-Sq-ft-Multistorey-Apartment-FOR-Rent-Omicron-1-in-Greater-Noida&id=4d423833303130343037,2026-04-19 13:48:45,28.4625646663021,77.5626288780219,,Omicron 1,omicron I,19202|Scholars Home International School,,,Apartment,Furnished,12,22,North - East,477,Sq-ft,5 to 10 years,"Studio apartment ready to move fully furnished available for all. 1 BHK flat is available for rent in Omicron 1 immediately. ₹16,000 is the monthly rent of this 1 BHK flat. The flat is located on the 12 floor which includes 1 bathrooms, 1 balcony, and covers a carpet area of 380 sqft. The building has 22 floor and offers Kids Club amenities. This property offers power back up, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. The apartment is located at A-44, Sec-65, Block B, Alpha I, Greater Noida, Uttar Pradesh.",16000,,,34,1,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, RO Water System, Jogging and Strolling Track",False,True,Agent,66,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
1kbGhuA7HlJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-598-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Greater-Noida&id=4d423831353637353931,2026-04-19 13:48:45,28.615887848111,77.4262748642862,,Noida Extension,"Sector 1, Bisrakh Jalalpur, Greater Noida, Uttar Pradesh","19202|Vidya Bal Bhavan Sr Secondary School, 19202|Billabong High School",,,Apartment,Furnished,5,20,North - East,598,Sq-ft,5 to 10 years,"very reasonable price in fully occupied society Find this 1 BHK rental flat in Noida Extension Greater Noida. Available at a rental price of ₹18,000, this 1 BHK flat is worth considering. The residents of the flat have access to additional facilities such as 2 Wardrobe, 2 Bed, 1 TV, Fridge, Microwave, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is on the 5 floor and includes 1 bathrooms, 2 balcony with a carpet area of 480 sqft. You will also find 1 Covered parking facility. The flat comes with power back up, reserved parking, security. The address is HCHQ+JHQ, Sector 1, Bisrakh Jalalpur, Greater Noida, Uttar Pradesh.",18000,19000,1500,30,1,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
NYi2OJALt+ZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Greater-Noida&id=4d423834313938373435,2026-04-19 13:48:45,28.615887848111,77.4262748642862,,Noida Extension,"Greater Noida, Delhi NCR","19202|Gautam Buddha University, 19202|Billabong High School",,,Apartment,Semi-Furnished,7,18,East,585,Sq-ft,,"1bhk 585sqft for rent in amarpali dremevalley 2 You can avail the 1 BHK flat for rent in the well-known location of Noida Extension. You can get this flat at monthly rent of ₹16,000. The apartment is on the 7 floor, has a covered area of 585 sqft with 1 bathrooms and 2 balcony. The apartment is equipped with power back up, security. Visit the apartment at Amrapali Dream Valley, Greater Noida, Uttar Pradesh.",16000,16000,1500,27,1,,No,No,No,,True,True,Agent,71,Immediately,2026-04-16T23:45:23.000Z,"Apr 17, '26",True
ZrGEfEI+RYhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-530-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Greater-Noida&id=4d423833363137313031,2026-04-19 13:48:45,,,,Shree Krishna Estates,14th Avenue Gaur City-2,,,,Apartment,Furnished,8,27,North - East,530,Sq-ft,5 to 10 years,"Close to gaur city mall,schools,commercial areas and public Transport Check out this newly constructed 1 BHK flat on rent in the prime location of 14th Avenue Gaur City-2 Greater Noida. This 1 BHK flat can be availed at the rental price of ₹23,000. The apartment is on the 8 floor, has a covered area of 530 sqft with 1 bathrooms and 1 balcony. This home provides power back up, security, air conditioned, intercom facility, ro water system.",23000,46000,1860,43,1,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, RO Water System, Banquet Hall",False,True,Agent,79,Immediately,2026-04-18T23:45:31.000Z,Today,True
GMoTN/OxYUlzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Omicron-3-in-Greater-Noida&id=4d423833393433313037,2026-04-19 13:48:45,28.4772815456864,77.5529806719473,,Omicron 3,"Greater Noida, Delhi NCR",,,,Apartment,Semi-Furnished,5,20,North,650,Sq-ft,5 to 10 years,"Gaur Atulyam 3BhK luxury feel best apartment If you are searching a 1 BHK apartment for rent in Omicron 3, check out this amazing rental flat. Available at a rental price of ₹15,000, this 1 BHK flat is worth considering. The apartment is on the 5 floor, has a carpet area of 450 sqft with 1 bathrooms and 1 balcony. The property encompasses 20 floor and provides Early Learning Centre, Guest Accommodation, Kids Club, Kids Play Pool With Water Slides amenities. This flat is fitted with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Find this apartment at Plot No: GH-07A Sector, Omicron III, Greater Noida, Uttar Pradesh.",15000,15000,,23,1,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,74,Immediately,2026-03-26T01:57:08.000Z,"Mar 26, '26",True
OWdEeOGfFwBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-555-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Greater-Noida&id=4d423833353138383331,2026-04-19 13:48:45,28.615887848111,77.4262748642862,,Noida Extension,"Noida Extension,Greater Noida","19202|Billabong High School, 19202|Gautam Buddha University",,,Apartment,Semi-Furnished,9,15,East,555,Sq-ft,Less than 5 years,"Find 1 BHK flat for rent in Noida Extension Greater Noida. You can get this flat at monthly rent of ₹18,000. If you rent the flat, you will have access to facilities like 1 Wardrobe and Gas Connection. Located on the 9 floor, the flat comprises 2 bathrooms, 2 balcony, and has a covered area of 555 sqft. You will also find 1 Open parking facility. The property consists of 15 floor and offers Kids play area, Guest Accommodation, Kids Club conveniences. The property features power back up, reserved parking, security. The full address of the apartment is Noida Extension Sector 16, Greater Noida, Uttar Pardesh.",18000,18000,2000,32,2,1 Open,Yes,No,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-02-27T10:25:54.000Z,"Feb 27, '26",True
S1u0Vi0paWFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Greater-Noida&id=4d423834323232363735,2026-04-19 13:48:45,28.615887848111,77.4262748642862,,Noida Extension,"Greater Noida, Delhi NCR","19202|Billabong High School, 19202|Gautam Buddha University",,,Apartment,Furnished,4,18,East,585,Sq-ft,New Construction,"Find 1 BHK flat for rent in Noida Extension Greater Noida. The 1 BHK apartment is available at a reasonable rent of ₹19,000. Located on the 4 floor, the flat has 1 bathrooms, 2 balcony in covered area of 585 sqft. This home provides power back up, security, ro water system. The full address of the apartment is Amrapali Dream Valley, Greater Noida, Uttar Pradesh.",19000,19000,1700,32,1,,Yes,No,No,RO Water System,False,True,Agent,73,Immediately,2026-04-13T13:42:57.000Z,"Apr 13, '26",True
WddSvY/CPDtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Greater-Noida&id=4d423833353132343931,2026-04-19 13:48:45,28.615887848111,77.4262748642862,,Noida Extension,"Noida Extension,Greater Noida","19202|Vidya Bal Bhavan Sr Secondary School, 19202|Gautam Buddha University",,,Apartment,Unfurnished,10,20,North - East,585,Sq-ft,,"1BHK Flat Available For Rent Near Gaur Chowk A beautiful 1 BHK flat is available for rent in Noida Extension. You can get this flat at monthly rent of ₹15,000. The flat is on the 10 floor and includes 1 bathrooms, 2 balcony with a carpet area of 400 sqft. 1 Covered parking space is also available. This unit is designed with power back up, reserved parking, security. The flat can be visited at Amrapali Dream Valley, Greater Noida, Uttar Pradesh.",15000,15000,0,26,1,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,98,Immediately,2026-02-26T13:22:50.000Z,"Feb 26, '26",True
gxmYnaUXRCVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-541-Sq-ft-Multistorey-Apartment-FOR-Rent-Alpha-2-Block-1-in-Greater-Noida&id=4d423833393132323639,2026-04-19 13:48:45,28.4781905591894,77.5216669252266,,Alpha 2 Block 1,"Sector Alpha 2,Greater Noida",,,,Apartment,Furnished,9,17,North - East,541,Sq-ft,New Construction,"If you are searching a 1 BHK apartment for rent in Alpha 2 Block 1, check out this amazing rental flat. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹22,000. Here you can enjoy world class facilities like 1 Wardrobe, 1 Bed, Fridge, 1 AC and 1 TV. Located on the 9 floor, the flat has 1 bathrooms, 1 balcony in carpet area of 300 sqft. This home provides power back up, security. The apartment is located at Alpha II, Greater Noida.",22000,22000,0,41,1,,No,No,No,,False,True,Agent,89,Immediately,2026-03-23T11:32:01.000Z,"Mar 23, '26",True
poqNd7AsM0FzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Greater-Noida&id=4d423834303539323335,2026-04-19 13:48:45,,,,Anirudh,Amarpali Dream valley phase-2 Greater Noida west UP,,,,Apartment,Semi-Furnished,10,18,East,585,Sq-ft,,"Abcd. You can explore this 1 BHK flat on rent in Amarpali dream valley phase-2 greater Noida west UP Greater Noida. Available at a rental price of ₹16,000, this 1 BHK flat is worth considering. The flat is on the 10 floor and includes 1 bathrooms, 2 balcony with a carpet area of 390 sqft. The flat comes with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system.",16000,16000,1300,27,1,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, RO Water System, Jogging and Strolling Track",False,True,Agent,73,Immediately,2026-04-03T10:36:36.000Z,"Apr 03, '26",True
zmQok9OcZO1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-530-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-4-in-Greater-Noida&id=4d423833393338343631,2026-04-19 13:48:45,28.6109351,77.4294948,,Sector 4,gaur city greater Noida west,"19201|Gaur City Mall, 19201|Kishan Chowk (Charmurti), 19203|LYF Hospital",,,Apartment,Semi-Furnished,9,30,East,530,Sq-ft,New Construction,"You can explore this 1 BHK flat on rent in Sector 4 Greater Noida. This 1 BHK flat can be availed at the rental price of ₹16,500. The flat is on the 9 floor and includes 1 bathrooms, 1 balcony with a carpet area of 480 sqft. This property offers power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system.",16500,16500,1500,31,1,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,55,Immediately,2026-03-25T11:36:14.000Z,"Mar 25, '26",True
m0vCJH6EUOtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Greater-Noida&id=4d423833323837323231,2026-04-19 13:48:45,28.615887848111,77.4262748642862,,Noida Extension,amarpali drem velly,"19202|Billabong High School, 19202|Gautam Buddha University",,,Apartment,Unfurnished,6,21,East,550,Sq-ft,New Construction,"This 1 bhk flat is located in amrapali dream valley high life 2, which houses some of the most spacious flats in noida extension, greater noida. The flat is facing the northEast direction. The flat is over 1215 sq.Ft. Super built up area and comes with 3 bedrooms, 2 bathrooms and 3 balconies. Thi...",16100,16100,2,29,1,1 Covered,Yes,No,No,"Visitor Parking, Laundry Service",False,True,Agent,98,Immediately,2026-02-21T01:30:27.000Z,"Feb 21, '26",True
ocsIdmvAhN1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Greater-Noida&id=4d423833363034353835,2026-04-19 13:48:45,28.615887848111,77.4262748642862,,Noida Extension,tech zone 4,"19202|Vidya Bal Bhavan Sr Secondary School, 19202|Billabong High School",,,Apartment,Semi-Furnished,2,18,North - East,585,Sq-ft,New Construction,"only society which has 1 bhk fresh property in noida extension Find this 1 BHK rental flat in Noida Extension Greater Noida. This 1 BHK flat is available at the reasonable rent amount of ₹15,500. The apartment is on the 2 floor, has a carpet area of 450 sqft with 1 bathrooms and 2 balcony. The flat comes with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. You can visit the flat at Amrapali Dream Valley, Greater Noida, Uttar Pradesh.",15500,15000,1500,26,1,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,60,Immediately,2026-03-01T10:32:45.000Z,"Mar 01, '26",True
z4ZVJtVBLoNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Greater-Noida&id=4d423833383634313533,2026-04-19 13:48:45,28.615887848111,77.4262748642862,,Noida Extension,"Noida Extension,Greater Noida","19202|Vidya Bal Bhavan Sr Secondary School, 19202|Gautam Buddha University",,,Apartment,Semi-Furnished,6,27,South - East,585,Sq-ft,,"1 BHK flat is available for rent in Noida Extension immediately. The flat is available for rent at a competitive amount of ₹16,000. Live in this lovely flat and get access to various useful facilities such as Gas Connection. The apartment is on the 6 floor, has a carpet area of 450 sqft with 1 bathrooms and 2 balcony. The property includes 1 Covered parking. This home provides power back up, reserved parking, security. You can visit the flat at Amrapali Dream Valley, Greater Noida, Uttar Pradesh.",16000,16000,0,27,1,1 Covered,No,No,No,,True,True,Agent,91,Immediately,2026-03-19T10:20:38.000Z,"Mar 19, '26",True
CPKJ0pCxhEhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Rent-Alpha-2-in-Greater-Noida&id=4d423833343436363631,2026-04-19 13:48:45,28.4783704271723,77.5182230727331,,Alpha 2,on call,,,,Apartment,Furnished,8,20,North,550,Sq-ft,5 to 10 years,Available for rent a modern and elegant studio in ITC Omex designed for comfortable this flat offers excellent ventilation stylish floring and a secure residential environment this society provides easy access to main roads and essential amenities making it a perfect choice for working professionals and students and near pari chauk,23700,23700,4000,43,1,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,75,Immediately,2026-02-17T11:37:20.000Z,"Feb 17, '26",True
