city,category,name,lat,lon
bangalore,commercial,Rajajinagar BDA Complex,12.993911232402665,77.55413478794661
bangalore,commercial,BWSSP,13.004396607666033,77.70514370821
bangalore,commercial,Panchavati The Pavillion,12.795652958184455,77.49661070353066
bangalore,commercial,Cyber Park,12.837807913141189,77.66367835734644
bangalore,commercial,nan,13.054319140417933,77.76174238409507
bangalore,commercial,Petty shops and a Medical Store,12.909810407692861,77.67616424173094
bangalore,commercial,ITC Green Centre,12.998386258032895,77.62664506023182
bangalore,commercial,nan,12.9938031004758,77.60801495518848
bangalore,commercial,nan,12.9941422630551,77.61032690824456
bangalore,commercial,nan,12.998238572032411,77.54652687707208
bangalore,commercial,Prestige Summit,12.985967286100585,77.61619947870625
bangalore,commercial,Bagmane Rio Business Park,12.98258032242429,77.69145863777459
bangalore,commercial,nan,13.05822193837029,77.58756723573143
bangalore,commercial,Karnataka Milk Federation,13.186612080129489,77.50869973813103
bangalore,commercial,nan,12.914374184343444,77.62520115121417
bangalore,commercial,nan,12.946685650000001,77.59623735000002
bangalore,commercial,nan,12.946936542082643,77.59655135264926
bangalore,commercial,nan,12.947979865684259,77.59723913051542
bangalore,commercial,nan,13.189653761358542,77.6403184602052
bangalore,commercial,nan,13.194927642136346,77.63568081555964
bangalore,commercial,Prestige Tech Cloud,13.19347361611655,77.64331798508846
bangalore,commercial,nan,13.029633511083139,77.62748839681524
bangalore,commercial,nan,13.026212834946438,77.62686164509947
bangalore,commercial,nan,13.025855696503402,77.62676327523242
bangalore,commercial,nan,13.030420470182877,77.63048109895803
bangalore,commercial,nan,13.033911795352529,77.62873861997063
bangalore,commercial,nan,13.061734369830363,77.64183928920015
bangalore,commercial,nan,13.061200308946747,77.64211749448778
bangalore,commercial,nan,13.055082933692656,77.6453696754912
bangalore,commercial,nan,13.054413128542151,77.64505196199043
bangalore,commercial,nan,13.053159812095544,77.64562448895285
bangalore,commercial,nan,12.997312067676468,77.54027457044695
bangalore,commercial,nan,12.998427940097887,77.54098650647175
bangalore,commercial,nan,12.998494429125873,77.54063281932432
bangalore,commercial,nan,12.94623134422548,77.53103065235493
bangalore,commercial,nan,12.94621948955946,77.53308296717067
bangalore,commercial,nan,12.882979496849954,77.54663124680502
bangalore,commercial,Aruani Grid,12.876756051644893,77.742754294969
bangalore,commercial,L&T Tech Park Phase 1,13.068596477138906,77.59194988851382
bangalore,commercial,Vaswani Victoria,12.966457032051883,77.61315424951775
bangalore,commercial,BSNL Office,12.98077965209321,77.59620668131878
bangalore,commercial,nan,13.07019425655198,77.61186581874738
bangalore,commercial,nan,12.961314346232228,77.5980942313358
bangalore,commercial,nan,12.991833412011992,77.53870260342768
bangalore,commercial,nan,12.982561320848397,77.53756620437656
bangalore,commercial,nan,12.982466357663624,77.53670350110713
bangalore,commercial,Boeing India Engineering and Technology Center,13.182567627611691,77.72256001425143
bangalore,commercial,nan,12.96375379328456,77.61439817873504
bangalore,commercial,nan,12.959768168809774,77.60300659110588
bangalore,commercial,nan,12.961100398613324,77.60469153436571
bangalore,commercial,nan,13.011496000351274,77.55047171285008
bangalore,commercial,nan,13.00725748742749,77.54845155402259
bangalore,commercial,nan,13.017102093159199,77.55601194232855
bangalore,commercial,Ravindu Toyota,13.012439872295833,77.55169086193456
bangalore,commercial,nan,13.02740818720825,77.57800813324239
bangalore,commercial,nan,12.929229138755597,77.62818224703864
bangalore,commercial,nan,12.98499817395386,77.58799394008369
bangalore,commercial,nan,12.984923785712168,77.58685330611947
bangalore,commercial,nan,12.969559196318682,77.60566286455432
bangalore,commercial,Catholic Club,12.969263016985371,77.60599946709821
bangalore,commercial,nan,12.972809787954008,77.61231247601827
bangalore,commercial,Embassy Quest,12.968869724209,77.61381078193978
bangalore,commercial,nan,12.970040508630262,77.61536355938435
bangalore,commercial,nan,12.970314462880285,77.61459595993267
bangalore,commercial,nan,12.97190515842404,77.61276239526784
bangalore,commercial,Godrej Centre,12.987490189517407,77.6469697868564
bangalore,commercial,nan,12.970382152254977,77.61689221207978
bangalore,commercial,nan,12.971772222094561,77.61912710844041
bangalore,commercial,Sumadhura Capitol Towers,12.9850241146298,77.75015112872353
bangalore,commercial,nan,12.973419641098166,77.63956130837475
bangalore,commercial,nan,12.972760524661613,77.64018078978768
bangalore,commercial,nan,12.974540387221065,77.63918909359823
bangalore,commercial,nan,13.003503250000001,77.54722385
bangalore,commercial,nan,13.003071907731174,77.54691531537001
bangalore,commercial,nan,13.004041699999998,77.54851745
bangalore,commercial,nan,13.004065080740755,77.54879497968372
bangalore,commercial,The Courtyard,12.958463977479353,77.59286232709916
bangalore,commercial,nan,12.958164126115905,77.59333263902398
bangalore,commercial,nan,12.959353049999999,77.59319015
bangalore,commercial,nan,12.958290661147766,77.59279917693912
bangalore,commercial,nan,12.972153433333334,77.58641596666666
bangalore,commercial,Mythic Society,12.972515856791112,77.58617104357522
bangalore,commercial,nan,12.949978639179138,77.62658348218446
bangalore,commercial,nan,12.950688080837327,77.62447187770962
bangalore,commercial,nan,12.950648414446984,77.62349635756736
bangalore,commercial,nan,12.968945972944939,77.61432084846327
bangalore,commercial,Prestige Solitaire,12.971521866417106,77.61509565913715
bangalore,commercial,WTC Annexe,13.014895569571324,77.55595606087357
bangalore,commercial,nan,12.964515197408204,77.59727697663772
bangalore,commercial,nan,13.195441186480013,77.70614331719128
bangalore,commercial,nan,12.965634537837223,77.60452688502536
bangalore,commercial,nan,12.965498257351353,77.60384327775094
bangalore,commercial,nan,13.023900634545498,77.63693539174767
bangalore,commercial,nan,13.028559196317552,77.63257000487353
bangalore,commercial,nan,13.032701001892153,77.63671217823331
bangalore,commercial,Divyasree Avance,13.041300694301006,77.64013172393355
bangalore,commercial,nan,12.971025371751125,77.59617320343224
bangalore,commercial,nan,12.972155981024986,77.64247331381758
bangalore,commercial,nan,12.973720799640565,77.64203124546513
bangalore,commercial,nan,12.971933966333202,77.64208890214032
bangalore,commercial,Indiranagar Club,12.972147600272427,77.64382713795294
bangalore,commercial,nan,12.968096497813624,77.64184515985525
bangalore,commercial,nan,12.96932852326173,77.64171968743774
bangalore,commercial,RMZ Icon,12.990326574938262,77.5881567510655
bangalore,commercial,nan,12.991282696020065,77.58584719040195
bangalore,commercial,nan,13.00171823599043,77.54861799146416
bangalore,commercial,nan,13.014533841915444,77.57666912467258
bangalore,commercial,nan,13.013876178402958,77.57873658449496
bangalore,commercial,nan,13.014482219087563,77.57825087842383
bangalore,commercial,Enzyme Citrine,13.054453559178256,77.59295898840988
bangalore,commercial,nan,13.055673221361657,77.59286641782194
bangalore,commercial,Godrej Downtown,13.060916404830618,77.59138036508897
bangalore,commercial,nan,12.95326041703435,77.64239560288705
bangalore,commercial,Embassy Point,12.983901027540378,77.5928429839265
bangalore,commercial,nan,12.915990052014969,77.56980192089968
bangalore,commercial,nan,12.958338332835908,77.60490838754417
bangalore,commercial,nan,12.958347153267608,77.60436043025496
bangalore,commercial,nan,12.958543961536096,77.60525246615238
bangalore,commercial,nan,12.995508507980896,77.55112167079143
bangalore,commercial,nan,12.98832853272102,77.59851728131504
bangalore,commercial,nan,12.972338551700549,77.61105494513258
bangalore,commercial,nan,12.923292871841351,77.65138186864891
bangalore,commercial,nan,12.918865068361205,77.65186651244952
bangalore,commercial,nan,12.91721158455827,77.65193747548354
bangalore,commercial,nan,12.916126523043092,77.65193487349066
bangalore,commercial,nan,12.911790975156787,77.63999434682485
bangalore,commercial,nan,12.912113389126635,77.6367180543934
bangalore,commercial,nan,12.914734543373717,77.63838244453828
bangalore,commercial,nan,12.91214606433745,77.64758653681541
bangalore,commercial,nan,12.91216190945199,77.65041789982308
bangalore,commercial,nan,12.91173305378582,77.65043589552698
bangalore,commercial,BESCOM,12.911345276713845,77.6481465256729
bangalore,commercial,nan,12.815665421881945,77.40853674934934
bangalore,commercial,nan,12.810137075015083,77.40318251001172
bangalore,commercial,Central Relief Committee,12.989683668318769,77.51869322024189
bangalore,commercial,BMP Market,12.961378400000001,77.6139631
bangalore,commercial,nan,12.934220630428081,77.61516210175527
bangalore,commercial,nan,12.964268389888359,77.61473715311773
bangalore,commercial,nan,12.991803784019176,77.611897097903
bangalore,commercial,nan,13.011307538303356,77.55362157403067
bangalore,commercial,nan,12.981658473145048,77.61426254539104
bangalore,commercial,nan,12.985246407447342,77.66807541878153
bangalore,commercial,nan,13.10364578385464,77.57118866059045
bangalore,commercial,nan,13.109046210108806,77.58116657467801
bangalore,commercial,BBMP,12.98471265557729,77.557807327502
bangalore,commercial,nan,12.98572572644427,77.59668963828129
bangalore,commercial,nan,12.96551621752128,77.64179762558507
bangalore,commercial,Atomic Energy Division,12.953844903866923,77.51758059620651
bangalore,commercial,Central Board for Secondary Education Regional Office,12.954277314426339,77.51809033507034
bangalore,commercial,National Assessment and Accredition Council,12.95499215426104,77.51848857062694
bangalore,commercial,nan,12.975442096053866,77.64714771711006
bangalore,commercial,nan,12.923196355774937,77.57944542529148
bangalore,commercial,nan,12.923874483931504,77.57635008003625
bangalore,commercial,nan,12.923712950000002,77.574634
bangalore,commercial,nan,13.005850051898745,77.58042540176973
bangalore,commercial,Sadashivanagar Club,13.00734985,77.58116039999999
bangalore,commercial,nan,13.0055665821495,77.58168849600132
bangalore,commercial,nan,13.005428217243347,77.58111155430228
bangalore,commercial,nan,12.997141273157716,77.58669942332098
bangalore,commercial,nan,12.967058900000001,77.61263745
bangalore,commercial,nan,12.965700408968736,77.6097138442037
bangalore,commercial,nan,12.965244384155858,77.60996684968944
bangalore,commercial,nan,12.99482176077036,77.58919440124217
bangalore,commercial,nan,13.04679090490037,77.64483705445976
bangalore,commercial,Qube Software Park,12.93037648474751,77.69565562490328
bangalore,commercial,Site map,12.985819173090587,77.69224024086122
bangalore,commercial,nan,12.993156831505397,77.57169211316949
bangalore,commercial,Autoliv,13.159547840766116,77.70539859578923
bangalore,commercial,eMudhra,13.165728958515393,77.70747415905132
bangalore,commercial,Shell,12.971372065291854,77.59706903337793
bangalore,commercial,Shell,12.942743082059714,77.69767748850538
bangalore,commercial,nan,12.904529395494274,77.70097821609215
bangalore,commercial,nan,12.982529418923692,77.61091538550295
bangalore,commercial,Cinnamon,12.981402716847818,77.6126200257314
bangalore,commercial,Sivanchetti Garden Post Office,12.981975133333332,77.61248499999999
bangalore,commercial,Ashirwad,12.972010386561559,77.60047615866813
bangalore,commercial,nan,12.974501285326095,77.59683960440724
bangalore,commercial,nan,12.982641484951667,77.6028636591013
bangalore,commercial,nan,12.981716176296244,77.60237537827554
bangalore,commercial,nan,12.980084701531432,77.60233622762604
bangalore,commercial,nan,12.980558865319082,77.60227031689418
bangalore,commercial,nan,12.980100386684073,77.60298677691611
bangalore,commercial,Ramanashree Chambers,12.979767810718785,77.60337580726538
bangalore,commercial,Prestige Saleh Ahmed,12.980237120179735,77.60347509855966
bangalore,commercial,Prestige Central,12.98104369910931,77.60340093610647
bangalore,commercial,nan,12.981406205862674,77.60376439957413
bangalore,commercial,The Touchstone,12.98064289266901,77.60729678427963
bangalore,commercial,DNR Altitude,13.026030416383929,77.54613426180596
bangalore,commercial,Brigade Deccan Heights,13.026971542078046,77.5449443990378
bangalore,commercial,Prestige Dynasty,12.974890256203098,77.61688443426618
bangalore,commercial,nan,12.975741897087559,77.61582443278006
bangalore,commercial,nan,12.97441953784782,77.61971229469661
bangalore,commercial,Naveen Complex,12.973343392925937,77.61921177757527
bangalore,commercial,Sunrise Chambers,12.974491330597008,77.61927670168122
bangalore,commercial,nan,12.975799031841765,77.61680917574998
bangalore,commercial,nan,12.997846833251772,77.55282626273856
bangalore,commercial,nan,12.984278987400238,77.54940489086508
bangalore,commercial,nan,12.983646030495189,77.5493559484361
bangalore,commercial,Samudaya Bhavan,12.918921903927414,77.62284622755293
bangalore,commercial,Prestige Tech Pacific Park,12.937576893089643,77.69583617943846
bangalore,commercial,nan,12.87436723324543,77.76666925984499
bangalore,commercial,Prestige Featherlite Tech Hub,12.939613032259478,77.70067911871439
bangalore,commercial,nan,12.90691747984548,77.69779348845837
bangalore,commercial,Helix Biotech Park,12.843852812620307,77.65759066337735
bangalore,commercial,nan,12.839661000311128,77.65929582324237
bangalore,commercial,360 Business Park,12.843211157067364,77.6549120171759
bangalore,commercial,AKR Tech Park,12.892292771397713,77.64231575374335
bangalore,commercial,TNR Inizio,12.824772779769882,77.66314201525155
bangalore,commercial,nan,12.95090286995915,77.69863013513834
bangalore,commercial,nan,12.939436114177155,77.6959904300878
bangalore,commercial,nan,12.974380226699642,77.71754905039056
bangalore,commercial,nan,12.969178088482241,77.63638120272212
bangalore,commercial,IndiQube Pacifica,12.91835957324562,77.62562936165169
bangalore,commercial,nan,12.912711632583965,77.63743120734279
bangalore,commercial,nan,12.916376347890079,77.6239497769021
bangalore,commercial,nan,12.956160785962457,77.71856752589194
bangalore,commercial,nan,12.972470410692882,77.62054213178195
bangalore,commercial,nan,12.982475635053547,77.5611277153998
bangalore,commercial,nan,12.984446711045635,77.55740148757245
bangalore,commercial,SABIC India Technology Center,12.843773447107996,77.77019738662622
bangalore,commercial,nan,12.966923189174622,77.63722473021842
bangalore,commercial,Sattva Horizon,13.120850017918848,77.61148902905356
bangalore,commercial,Hinduja Ecopolis,13.127766530675116,77.6165432804975
bangalore,commercial,North Gate Business Park - Phase 1,13.115269661047169,77.60567718987845
bangalore,commercial,nan,12.9366186199704,77.5961460061224
bangalore,commercial,nan,12.996021774624095,77.55106539808301
bangalore,commercial,Department of Prisons & Correctional Services,12.980424991140437,77.58156036626347
bangalore,commercial,Hyundai,13.028775188572027,77.5389910045766
bangalore,commercial,Sports Habitat,13.027157004629858,77.54439444566518
bangalore,commercial,Raitha Bhavan,13.023332857294193,77.5486188419034
bangalore,commercial,nan,13.021674057074662,77.55134072658986
bangalore,commercial,Biocon,12.831509070942781,77.67867566191387
bangalore,commercial,Hewlett Packard Enterprise,12.996501454625564,77.68874874742846
bangalore,commercial,Solus Jain Height,12.961687925367318,77.5861369291943
bangalore,commercial,Karle SEZ,13.046388165922561,77.61717567274587
bangalore,commercial,KPTCL,12.992314632293088,77.59931036033831
bangalore,commercial,nan,12.991204729290185,77.60004968664794
bangalore,commercial,Central Public Works Department,12.925161863666437,77.62097345222047
bangalore,commercial,nan,12.966512775882567,77.61271946583
bangalore,commercial,nan,13.006092322789712,77.56515067287971
bangalore,commercial,nan,13.005772799999999,77.56906359999999
bangalore,commercial,nan,13.005646601252806,77.56933595524023
bangalore,commercial,nan,13.003096572607433,77.55177443614343
bangalore,commercial,nan,12.941843284970393,77.60862982839572
bangalore,commercial,nan,12.93929112177566,77.60941208130927
bangalore,commercial,Vaishnavi Silicon Terraces,12.937862493034292,77.61112594328512
bangalore,commercial,nan,12.937618658809255,77.61086073706117
bangalore,commercial,HM Vibha Towers,12.936684419119223,77.61037678990516
bangalore,commercial,nan,13.00604866682922,77.5490008802279
bangalore,commercial,nan,13.006472596976836,77.54838601222808
bangalore,commercial,Bimal Auto Agency,13.11040378951593,77.6052629448186
bangalore,commercial,nan,13.073671547959925,77.63390493616537
bangalore,commercial,Vaishnavi Tech Park,12.920209345928045,77.67183594492627
bangalore,commercial,nan,12.956964268330664,77.64841738842506
bangalore,commercial,Divyasree Towers,12.919115506503719,77.6008316907926
bangalore,commercial,Mantri Avenue,12.945285757095169,77.62004508939528
bangalore,commercial,Novel Business Park,12.95133520351156,77.60809419017414
bangalore,commercial,nan,12.959654893310276,77.71543081488518
bangalore,commercial,Shell,13.017573336598375,77.7618214189377
bangalore,commercial,nan,13.020841587463401,77.55489485008424
bangalore,commercial,Yeshwantpura RTO,13.020014464276137,77.55639681902694
bangalore,commercial,Sattva Spectrum,12.912358101092092,77.68350214611041
bangalore,commercial,Ibis,12.929932858352796,77.68327796943795
bangalore,commercial,nan,12.977156643926019,77.63905172542826
bangalore,commercial,nan,12.975157166557452,77.60480546786374
bangalore,commercial,nan,12.98785798958069,77.59184873086474
bangalore,commercial,nan,12.991037935928329,77.58876492134597
bangalore,commercial,Cottage Industries Exposition Limited - CIE,12.99121468388257,77.58990665380688
bangalore,commercial,nan,12.988630335075156,77.59175996426319
bangalore,commercial,nan,12.98672639579037,77.5978709554054
bangalore,commercial,nan,12.9899516092049,77.59497697379761
bangalore,commercial,nan,12.987236193543483,77.59583506461378
bangalore,commercial,nan,12.986876605455738,77.59539490302998
bangalore,commercial,nan,12.966289827891593,77.60389452102578
bangalore,commercial,nan,12.968020105608879,77.60188026785102
bangalore,commercial,Karnataka State Agricultural Produce Processing and Export Corporation Limited,12.96598713054031,77.60317942238576
bangalore,commercial,Salarpuria Sattva Eminence,12.943759564240487,77.69860364348705
bangalore,commercial,nan,12.963280626711812,77.57804316924086
bangalore,commercial,nan,12.96656461805955,77.61412592085902
bangalore,commercial,nan,12.966506546895205,77.61481869035178
bangalore,commercial,nan,12.970818788985822,77.60520531821842
bangalore,commercial,The Chancery Hotel,12.975675488960668,77.5992778944847
bangalore,commercial,nan,12.974913470275682,77.59941932212605
bangalore,commercial,nan,12.973788188975758,77.59918552560707
bangalore,commercial,nan,13.04963666255055,77.5438457285507
bangalore,commercial,nan,13.06730182339802,77.57913594215445
bangalore,commercial,nan,12.958796145464058,77.60419109375921
bangalore,commercial,BBMP,13.007867405451648,77.55947096181579
bangalore,commercial,nan,13.06085888102331,77.58209298636629
bangalore,commercial,The Neighborhood,13.057896476579836,77.58488950573103
bangalore,commercial,nan,12.955067286620945,77.7162080041543
bangalore,commercial,RTO Yelahanka Driving Test Ground (cars),13.15040284930665,77.55367366518567
bangalore,commercial,Brigade Southfield,12.987759069481124,77.70797490157591
bangalore,commercial,nan,13.173079536053557,77.7315551838555
bangalore,commercial,MSME Technology Centre,13.181423928037422,77.72508516046001
bangalore,commercial,Kalyani Roshni Tech Hub,12.963642628714297,77.70241811657347
bangalore,commercial,Commercial Complex,12.94407901866695,77.62336805640052
bangalore,commercial,Adam's Golden Heritage,12.997887847234454,77.60759023201612
bangalore,commercial,nan,12.98952812774023,77.59761015816815
bangalore,commercial,Maruthi Emarald,12.959665116669719,77.71659892823477
bangalore,commercial,nan,12.959377975741123,77.71655108296311
bangalore,commercial,RNS Motors,13.028211633642972,77.54254850328161
bangalore,commercial,Parimala Towers,13.032148866666665,77.54094996666666
bangalore,commercial,nan,12.997720018503696,77.6697150573298
bangalore,commercial,nan,13.014509266793787,77.57446276632365
bangalore,commercial,nan,13.014358623653877,77.57362793530275
bangalore,commercial,Karnataka Forest Department,13.00999339862757,77.57159526351313
bangalore,commercial,Department of Pre-University Education,13.009663424244076,77.57015853806487
bangalore,commercial,BWSSB,13.010720456822497,77.5679496431953
bangalore,commercial,nan,13.052670559073814,77.64568353525824
bangalore,commercial,nan,12.971131964507014,77.61824953690865
bangalore,commercial,nan,12.95075658081981,77.62399291269257
bangalore,commercial,nan,12.999660261715832,77.54953284211389
bangalore,commercial,nan,12.998240196110137,77.54918496211741
bangalore,commercial,Airport Rescue and Fire Fighting Station,13.193332300974674,77.70228695759455
bangalore,commercial,Farah Seven,13.147551847202978,77.61883801325432
bangalore,commercial,North Gate Business Park - Phase 2,13.116376091397468,77.60608883746454
bangalore,commercial,Vista Pixel,13.071093202292328,77.5935196092385
bangalore,commercial,Shell,12.910880360044755,77.68322549754086
bangalore,commercial,nan,12.900971788301318,77.71076251782218
bangalore,commercial,nan,12.917727307181073,77.67111242616116
bangalore,commercial,nan,12.920344716939711,77.66853828786961
bangalore,commercial,nan,13.19892207888581,77.70460624106522
bangalore,commercial,nan,12.962489479750156,77.63715177284202
bangalore,commercial,nan,12.987758341671345,77.59405480370688
bangalore,commercial,nan,12.991219555605284,77.58626972472075
bangalore,commercial,IFCI Financial City,13.151725080914032,77.68127768003664
bangalore,commercial,nan,12.972869275416112,77.61124031114599
bangalore,commercial,Karnataka State Warehousing Corporation,12.970179753273488,77.61243201460819
bangalore,commercial,Titan,12.841252712124605,77.67342599237254
bangalore,commercial,Spinny Park,13.142921148511892,77.6161668381589
bangalore,commercial,nan,12.960784369329152,77.64628695212004
bangalore,commercial,IISc Residential Quarters,13.02422438466681,77.56710876805614
bangalore,commercial,Janatha Bazaar,13.024706316861781,77.56666612008165
bangalore,commercial,nan,13.001834913163892,77.55135943279281
bangalore,commercial,Brigade Seshmahal,12.948559,77.5765034
bangalore,commercial,Salarpuria Sattva Alexandria Tech Park,12.841283769600343,77.67743306073343
bangalore,commercial,Prestige Emerald Towers,12.972819704035699,77.59949076315317
bangalore,commercial,Prestige Sterling Square,12.97283034933111,77.60036642473345
bangalore,commercial,Frontline Grandeur,12.972612249633032,77.59833152170634
bangalore,commercial,Hitananda Building,12.97309845410395,77.59902749022993
bangalore,commercial,Shezan Lavelle,12.972586927083231,77.59868077565574
bangalore,commercial,nan,12.969834095407109,77.59740579206422
bangalore,commercial,Salarpuria Sattva Cosmo Lavelle,12.966138630778472,77.59628708218544
bangalore,commercial,Skav 909,12.96545845695153,77.5964057010674
bangalore,commercial,nan,12.973042910203292,77.60538546590803
bangalore,commercial,Bangalore Creative Circus,13.013788105935463,77.54836841588414
bangalore,commercial,Prestige Loka,12.970560692735603,77.61510903781671
bangalore,commercial,BBMP Dry Waste Collection Center,12.964652566666668,77.61455083333334
bangalore,commercial,Ramee Guestline,12.785541938054788,77.74375636626324
bangalore,commercial,nan,12.786154008207838,77.74174955488765
bangalore,commercial,nan,13.055415945506258,77.64301459885111
bangalore,commercial,Phoenix Crescent,12.973147246500806,77.60638370177594
bangalore,commercial,nan,12.974888448033912,77.59737951077511
bangalore,commercial,nan,12.975671918006556,77.5984351521204
bangalore,commercial,CRN Chambers,12.975066820999025,77.59765033603864
bangalore,commercial,SKAV Seethalakshmi,12.974687001921406,77.59705449895313
bangalore,commercial,Chief Metropolitan Magistrate Courts Complex,12.968643887455423,77.58794305149954
bangalore,commercial,Office of the Commissioner of Railway Safety,12.979875666809386,77.57980310414311
bangalore,commercial,The Hulkul,12.968403437333468,77.596733889075
bangalore,commercial,Hulkul Ascent,12.96861387560225,77.5968501579611
bangalore,commercial,nan,12.971157013365312,77.60745615621228
bangalore,commercial,IndiQube Crystal,12.974981824095954,77.60639425718799
bangalore,commercial,nan,12.974790659489994,77.60642627060628
bangalore,commercial,BESCOM Executive Engineer,12.992781688529798,77.55157604579615
bangalore,commercial,nan,12.971154466390265,77.6058684820748
bangalore,commercial,Shri Lakshmi Complex,12.974289236815194,77.60183494987605
bangalore,commercial,nan,12.973673309705473,77.6024828828132
bangalore,commercial,Lancer Building,12.967961086693021,77.60657780097749
bangalore,commercial,nan,12.969126641188637,77.60659850852792
bangalore,commercial,IndiQube Penta,12.96599284063607,77.60357763108918
bangalore,commercial,Planet Sports,12.976634709833714,77.75346606934308
bangalore,commercial,Kaman Amaryllis,12.954437321750559,77.64225561538223
bangalore,commercial,nan,12.973016821839618,77.64088521797017
bangalore,commercial,nan,12.923388476211297,77.59899821638241
bangalore,commercial,nan,12.922852424594604,77.59913623584923
bangalore,commercial,nan,12.939647769813385,77.58035736997039
bangalore,commercial,Nitesh Lexington Avenue,12.970466486447313,77.60705697143894
bangalore,commercial,nan,12.975653075894057,77.60363361928573
bangalore,commercial,nan,12.970709995191008,77.60118721596321
bangalore,commercial,IndiQube Ashford,12.928686693605934,77.632797562188
bangalore,commercial,Wipro House,12.928373679821126,77.63279215661753
bangalore,commercial,Vaishnavi Summit,12.927461070626288,77.63278279044543
bangalore,commercial,Kabra Excelsior,12.927787317379947,77.63279051438545
bangalore,commercial,nan,12.927101375115084,77.632791227132
bangalore,commercial,IndiQube Celestia,12.925118325586773,77.6331581852108
bangalore,commercial,IndiQube Zip,12.925013035115219,77.63258175601332
bangalore,commercial,Fortius Origin,12.928069066982706,77.63278908061196
bangalore,commercial,nan,12.929361657246458,77.63236648976621
bangalore,commercial,nan,12.925497246272775,77.63175625775999
bangalore,commercial,nan,12.925019998262282,77.62785147652413
bangalore,commercial,Axilor Transit,12.924924683120297,77.62813593164397
bangalore,commercial,KIOCL Limited,12.924301154402507,77.6274979079721
bangalore,commercial,nan,12.923182047733489,77.6214376760905
bangalore,commercial,BWSSB,12.92512817451198,77.63992766404756
bangalore,commercial,IndiQube Delta,12.917242860845382,77.63807207064092
bangalore,commercial,HSR Layout RTO,12.921760933333333,77.64654993333333
bangalore,commercial,nan,12.9241225733598,77.64075284380633
bangalore,commercial,nan,12.917420229746558,77.62779033580759
bangalore,commercial,nan,12.919731624365527,77.62183765289434
bangalore,commercial,nan,12.927232380818243,77.62668104663301
bangalore,commercial,nan,12.925514295682571,77.63722718562727
bangalore,commercial,nan,12.925648721897387,77.63678794567609
bangalore,commercial,nan,12.925411614750262,77.63506055383296
bangalore,commercial,nan,12.997426866298216,77.58565902503939
bangalore,commercial,VK Kalyani,12.996867073641916,77.5849355267943
bangalore,commercial,nan,12.965882024373395,77.64126601666214
bangalore,commercial,nan,12.966539437370304,77.6411729341183
bangalore,commercial,nan,12.965843754503508,77.60258680607821
bangalore,commercial,Aurbis Concord,12.965991983523415,77.60236268128581
bangalore,commercial,nan,12.966321064427698,77.6031132999437
bangalore,commercial,nan,12.965917901607279,77.6018714313579
bangalore,commercial,President Chambers,12.965724158185326,77.60132815573205
bangalore,commercial,Indraprastha Invictus,12.966188038084876,77.60458248106136
bangalore,commercial,Bikaner Signature Tower,12.96601767302258,77.60430792961807
bangalore,commercial,nan,12.96541424294225,77.59803852932286
bangalore,commercial,nan,12.97341111983264,77.59552097823028
bangalore,commercial,nan,12.936511366670864,77.6163322962329
bangalore,commercial,nan,12.911730149064883,77.64354349984123
bangalore,commercial,nan,12.912450899401504,77.64099351869704
bangalore,commercial,nan,12.912496318905356,77.63904397785474
bangalore,commercial,nan,12.911523974540616,77.63790620457155
bangalore,commercial,HP,13.009553604899558,77.75928731393925
bangalore,commercial,The King's Meadows,13.091210462327226,77.54013240535868
bangalore,commercial,nan,12.963813122392748,77.60374390625782
bangalore,commercial,MAH Quduse,12.964398181921617,77.60585787074292
bangalore,commercial,Platinum Jubilee Building,12.964664184814534,77.60590559739667
bangalore,commercial,nan,12.959404439177986,77.60317051891869
bangalore,commercial,BBMP,13.001697462583605,77.54163258547732
bangalore,commercial,nan,13.005117395039807,77.54864567732149
bangalore,commercial,nan,13.0045295,77.54955835
bangalore,commercial,Shakunthalamma Narayanappa Convention Hall,12.934669128840358,77.7421003732814
bangalore,commercial,Shell,12.982676787294514,77.70788817244235
bangalore,commercial,Bharat Petroleum Aviation Fuelling Station and Aviation Field Taining Centre,12.947704673104758,77.67055587724126
bangalore,commercial,nan,13.006584290918516,77.57914073669313
bangalore,commercial,nan,12.93440966857195,77.60225800206109
bangalore,commercial,nan,13.067483468424717,77.59372011597051
bangalore,commercial,nan,13.04983888496515,77.64524273028003
bangalore,commercial,Titanium Tech Park,12.98868526332511,77.74714932544414
bangalore,commercial,Vista Spaces Earth Centre,12.98607207925463,77.72856431955911
bangalore,commercial,nan,13.070156228403834,77.61280546515341
bangalore,commercial,Karnataka Forest Department,13.012887412915566,77.57264529479811
bangalore,commercial,nan,12.972272434470007,77.6261811349734
bangalore,commercial,IndiQube Brigade Square,12.973364461545167,77.62623626519235
bangalore,commercial,nan,12.975073229877907,77.60314408463492
bangalore,commercial,ONYX Center,12.974592557583152,77.6031346534899
bangalore,commercial,nan,12.982805866666665,77.59860076666668
bangalore,commercial,nan,12.982483738179727,77.59859291269393
bangalore,commercial,nan,12.982861909500164,77.59824678038557
bangalore,commercial,nan,12.98474004766826,77.59659290812667
bangalore,commercial,BBMP,13.043084039569091,77.56695021752594
bangalore,commercial,nan,12.983096230138779,77.70797789110998
bangalore,commercial,BBMP,12.990362085930743,77.56460157902391
bangalore,commercial,nan,12.98782729688135,77.56349368518298
bangalore,commercial,nan,12.987385136920592,77.56022398550466
